item;cond;NP1;le;C.VB;A;NP2;inf;ADV;ADJ;PP;item.1;cond.1;control;grammaticality;distractor;control_verb;adj_gender;infinitive;sentence;adj_tokenization_len;adj_surprisal;sentence_surprisal
6;C;Sara;le;desmintió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;C;subject;ungrammatical;match;desmintió;masc;ser;Sara le desmintió a Rafael ser demasiado codicioso con los beneficios.;2.0;0.21043014526367188;39.62353515625
6;D;Sara;le;desmintió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;D;subject;ungrammatical;mismatch;desmintió;masc;ser;Sara le desmintió a Paula ser demasiado codicioso con los beneficios.;2.0;2.5452804565429688;47.85166263580322
6;E;Miguel;le;prohibió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;E;object;grammatical;match;prohibió;masc;ser;Miguel le prohibió a Rafael ser demasiado codicioso con los beneficios.;2.0;0.0863494873046875;34.161112785339355
6;F;Sara;le;prohibió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;F;object;grammatical;mismatch;prohibió;masc;ser;Sara le prohibió a Rafael ser demasiado codicioso con los beneficios.;2.0;0.1268901824951172;40.54456901550293
6;G;Miguel;le;prohibió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;G;object;ungrammatical;match;prohibió;masc;ser;Miguel le prohibió a Paula ser demasiado codicioso con los beneficios.;2.0;2.8662376403808594;45.72455883026123
6;H;Sara;le;prohibió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;H;object;ungrammatical;mismatch;prohibió;masc;ser;Sara le prohibió a Paula ser demasiado codicioso con los beneficios.;2.0;3.2763919830322266;45.988996505737305
7;A;Elena;le;juró;a;Pilar;ser;absolutamente;honesta;en la declaración;7;A;subject;grammatical;match;juró;fem;ser;Elena le juró a Pilar ser absolutamente honesta en la declaración.;1.0;3.177288055419922;35.19255542755127
7;B;Elena;le;juró;a;Ángel;ser;absolutamente;honesta;en la declaración;7;B;subject;grammatical;mismatch;juró;fem;ser;Elena le juró a Ángel ser absolutamente honesta en la declaración.;1.0;2.9917497634887695;54.81627082824707
7;C;Pedro;le;juró;a;Pilar;ser;absolutamente;honesta;en la declaración;7;C;subject;ungrammatical;match;juró;fem;ser;Pedro le juró a Pilar ser absolutamente honesta en la declaración.;1.0;3.7707605361938477;32.722336769104004
7;D;Pedro;le;juró;a;Ángel;ser;absolutamente;honesta;en la declaración;7;D;subject;ungrammatical;mismatch;juró;fem;ser;Pedro le juró a Ángel ser absolutamente honesta en la declaración.;1.0;6.618623733520508;59.81344985961914
7;E;Elena;le;exigió;a;Pilar;ser;absolutamente;honesta;en la declaración;7;E;object;grammatical;match;exigió;fem;ser;Elena le exigió a Pilar ser absolutamente honesta en la declaración.;1.0;3.821640968322754;34.334115505218506
7;F;Pedro;le;exigió;a;Pilar;ser;absolutamente;honesta;en la declaración;7;F;object;grammatical;mismatch;exigió;fem;ser;Pedro le exigió a Pilar ser absolutamente honesta en la declaración.;1.0;3.519001007080078;33.56882047653198
7;G;Elena;le;exigió;a;Ángel;ser;absolutamente;honesta;en la declaración;7;G;object;ungrammatical;match;exigió;fem;ser;Elena le exigió a Ángel ser absolutamente honesta en la declaración.;1.0;3.6846885681152344;53.582072257995605
7;H;Pedro;le;exigió;a;Ángel;ser;absolutamente;honesta;en la declaración;7;H;object;ungrammatical;mismatch;exigió;fem;ser;Pedro le exigió a Ángel ser absolutamente honesta en la declaración.;1.0;5.375700950622559;56.86924457550049
8;A;Pablo;le;aseguró;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;A;subject;grammatical;match;aseguró;masc;ser;Pablo le aseguró a Fernando ser totalmente sincero sobre lo ocurrido.;1.0;1.5549211502075195;28.580775260925293
8;B;Pablo;le;aseguró;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;B;subject;grammatical;mismatch;aseguró;masc;ser;Pablo le aseguró a Manuela ser totalmente sincero sobre lo ocurrido.;1.0;3.6018714904785156;32.601126194000244
8;C;Raquel;le;aseguró;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;C;subject;ungrammatical;match;aseguró;masc;ser;Raquel le aseguró a Fernando ser totalmente sincero sobre lo ocurrido.;1.0;2.204896926879883;25.174687385559082
8;D;Raquel;le;aseguró;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;D;subject;ungrammatical;mismatch;aseguró;masc;ser;Raquel le aseguró a Manuela ser totalmente sincero sobre lo ocurrido.;1.0;5.365473747253418;31.31467056274414
8;E;Pablo;le;ordenó;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;E;object;grammatical;match;ordenó;masc;ser;Pablo le ordenó a Fernando ser totalmente sincero sobre lo ocurrido.;1.0;1.8710708618164062;27.307608604431152
8;F;Raquel;le;ordenó;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;F;object;grammatical;mismatch;ordenó;masc;ser;Raquel le ordenó a Fernando ser totalmente sincero sobre lo ocurrido.;1.0;1.7316303253173828;22.82343626022339
8;G;Pablo;le;ordenó;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;G;object;ungrammatical;match;ordenó;masc;ser;Pablo le ordenó a Manuela ser totalmente sincero sobre lo ocurrido.;1.0;5.318256378173828;31.31746196746826
8;H;Raquel;le;ordenó;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;H;object;ungrammatical;mismatch;ordenó;masc;ser;Raquel le ordenó a Manuela ser totalmente sincero sobre lo ocurrido.;1.0;5.531704902648926;27.236629486083984
9;A;Mercedes;le;confesó;a;Juana;ser;un poco;despreocupada;con el papeleo;9;A;subject;grammatical;match;confesó;fem;ser;Mercedes le confesó a Juana ser un poco despreocupada con el papeleo.;4.0;1.6194267272949219;57.24704074859619
9;B;Mercedes;le;confesó;a;Luis;ser;un poco;despreocupada;con el papeleo;9;B;subject;grammatical;mismatch;confesó;fem;ser;Mercedes le confesó a Luis ser un poco despreocupada con el papeleo.;4.0;0.9498729705810547;32.32953929901123
9;C;Sergio;le;confesó;a;Juana;ser;un poco;despreocupada;con el papeleo;9;C;subject;ungrammatical;match;confesó;fem;ser;Sergio le confesó a Juana ser un poco despreocupada con el papeleo.;4.0;3.747426986694336;60.12338829040527
9;D;Sergio;le;confesó;a;Luis;ser;un poco;despreocupada;con el papeleo;9;D;subject;ungrammatical;mismatch;confesó;fem;ser;Sergio le confesó a Luis ser un poco despreocupada con el papeleo.;4.0;3.994752883911133;39.82153129577637
9;E;Mercedes;le;permitió;a;Juana;ser;un poco;despreocupada;con el papeleo;9;E;object;grammatical;match;permitió;fem;ser;Mercedes le permitió a Juana ser un poco despreocupada con el papeleo.;4.0;2.060399055480957;62.59631538391113
9;F;Sergio;le;permitió;a;Juana;ser;un poco;despreocupada;con el papeleo;9;F;object;grammatical;mismatch;permitió;fem;ser;Sergio le permitió a Juana ser un poco despreocupada con el papeleo.;4.0;3.251612663269043;65.84046268463135
9;G;Mercedes;le;permitió;a;Luis;ser;un poco;despreocupada;con el papeleo;9;G;object;ungrammatical;match;permitió;fem;ser;Mercedes le permitió a Luis ser un poco despreocupada con el papeleo.;4.0;3.766704559326172;46.5512638092041
9;H;Sergio;le;permitió;a;Luis;ser;un poco;despreocupada;con el papeleo;9;H;object;ungrammatical;mismatch;permitió;fem;ser;Sergio le permitió a Luis ser un poco despreocupada con el papeleo.;4.0;4.69541072845459;48.62701416015625
10;A;Jorge;le;expresó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;A;subject;grammatical;match;expresó;masc;ser;Jorge le expresó a Alberto ser muy comprensivo con las circunstancias.;2.0;0.7053432464599609;57.9850811958313
10;B;Jorge;le;expresó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;B;subject;grammatical;mismatch;expresó;masc;ser;Jorge le expresó a Beatriz ser muy comprensivo con las circunstancias.;2.0;3.7217369079589844;70.129225730896
10;C;Teresa;le;expresó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;C;subject;ungrammatical;match;expresó;masc;ser;Teresa le expresó a Alberto ser muy comprensivo con las circunstancias.;2.0;2.191041946411133;30.503971576690674
10;D;Teresa;le;expresó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;D;subject;ungrammatical;mismatch;expresó;masc;ser;Teresa le expresó a Beatriz ser muy comprensivo con las circunstancias.;2.0;4.516544342041016;27.963726043701172
10;E;Jorge;le;encargó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;E;object;grammatical;match;encargó;masc;ser;Jorge le encargó a Alberto ser muy comprensivo con las circunstancias.;2.0;0.3342552185058594;51.55972957611084
10;F;Teresa;le;encargó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;F;object;grammatical;mismatch;encargó;masc;ser;Teresa le encargó a Alberto ser muy comprensivo con las circunstancias.;2.0;1.2784862518310547;25.92923355102539
10;G;Jorge;le;encargó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;G;object;ungrammatical;match;encargó;masc;ser;Jorge le encargó a Beatriz ser muy comprensivo con las circunstancias.;2.0;6.105857849121094;61.102327823638916
10;H;Teresa;le;encargó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;H;object;ungrammatical;mismatch;encargó;masc;ser;Teresa le encargó a Beatriz ser muy comprensivo con las circunstancias.;2.0;5.566083908081055;25.571760177612305
11;A;Nuria;le;declaró;a;Julia;ser;más;productiva;a última hora;11;A;subject;grammatical;match;declaró;fem;ser;Nuria le declaró a Julia ser más productiva a última hora.;1.0;6.198596954345703;64.13025093078613
11;B;Nuria;le;declaró;a;Diego;ser;más;productiva;a última hora;11;B;subject;grammatical;mismatch;declaró;fem;ser;Nuria le declaró a Diego ser más productiva a última hora.;1.0;7.124783515930176;44.97548961639404
11;C;Álvaro;le;declaró;a;Julia;ser;más;productiva;a última hora;11;C;subject;ungrammatical;match;declaró;fem;ser;Álvaro le declaró a Julia ser más productiva a última hora.;1.0;6.488494396209717;87.61924028396606
11;D;Álvaro;le;declaró;a;Diego;ser;más;productiva;a última hora;11;D;subject;ungrammatical;mismatch;declaró;fem;ser;Álvaro le declaró a Diego ser más productiva a última hora.;1.0;8.850985527038574;67.93944072723389
11;E;Nuria;le;mandó;a;Julia;ser;más;productiva;a última hora;11;E;object;grammatical;match;mandó;fem;ser;Nuria le mandó a Julia ser más productiva a última hora.;1.0;6.823185920715332;57.669419288635254
11;F;Álvaro;le;mandó;a;Julia;ser;más;productiva;a última hora;11;F;object;grammatical;mismatch;mandó;fem;ser;Álvaro le mandó a Julia ser más productiva a última hora.;1.0;6.608120918273926;85.7420768737793
11;G;Nuria;le;mandó;a;Diego;ser;más;productiva;a última hora;11;G;object;ungrammatical;match;mandó;fem;ser;Nuria le mandó a Diego ser más productiva a última hora.;1.0;8.941381454467773;48.424251079559326
11;H;Álvaro;le;mandó;a;Diego;ser;más;productiva;a última hora;11;H;object;ungrammatical;mismatch;mandó;fem;ser;Álvaro le mandó a Diego ser más productiva a última hora.;1.0;9.75275993347168;67.42885494232178
12;A;Adrián;le;manifestó;a;Raúl;ser;algo;desconfiado;con los compañeros;12;A;subject;grammatical;match;manifestó;masc;ser;Adrián le manifestó a Raúl ser algo desconfiado con los compañeros.;2.0;0.06031227111816406;31.014284133911133
12;B;Adrián;le;manifestó;a;Irene;ser;algo;desconfiado;con los compañeros;12;B;subject;grammatical;mismatch;manifestó;masc;ser;Adrián le manifestó a Irene ser algo desconfiado con los compañeros.;2.0;0.5117359161376953;34.02681112289429
12;C;Silvia;le;manifestó;a;Raúl;ser;algo;desconfiado;con los compañeros;12;C;subject;ungrammatical;match;manifestó;masc;ser;Silvia le manifestó a Raúl ser algo desconfiado con los compañeros.;2.0;1.2069759368896484;32.352478981018066
12;D;Silvia;le;manifestó;a;Irene;ser;algo;desconfiado;con los compañeros;12;D;subject;ungrammatical;mismatch;manifestó;masc;ser;Silvia le manifestó a Irene ser algo desconfiado con los compañeros.;2.0;3.39593505859375;37.54849052429199
12;E;Adrián;le;consintió;a;Raúl;ser;algo;desconfiado;con los compañeros;12;E;object;grammatical;match;consintió;masc;ser;Adrián le consintió a Raúl ser algo desconfiado con los compañeros.;2.0;0.12964248657226562;33.74255561828613
12;F;Silvia;le;consintió;a;Raúl;ser;algo;desconfiado;con los compañeros;12;F;object;grammatical;mismatch;consintió;masc;ser;Silvia le consintió a Raúl ser algo desconfiado con los compañeros.;2.0;0.5410995483398438;34.21288299560547
12;G;Adrián;le;consintió;a;Irene;ser;algo;desconfiado;con los compañeros;12;G;object;ungrammatical;match;consintió;masc;ser;Adrián le consintió a Irene ser algo desconfiado con los compañeros.;2.0;1.4109001159667969;38.534868240356445
12;H;Silvia;le;consintió;a;Irene;ser;algo;desconfiado;con los compañeros;12;H;object;ungrammatical;mismatch;consintió;masc;ser;Silvia le consintió a Irene ser algo desconfiado con los compañeros.;2.0;3.146251678466797;38.45663833618164
13;A;Enrique;le;prometió;a;Iván;estar;mucho más;espabilado;antes de conducir;13;A;subject;grammatical;match;prometió;masc;estar;Enrique le prometió a Iván estar mucho más espabilado antes de conducir.;3.0;1.9130592346191406;35.13259744644165
13;B;Enrique;le;prometió;a;Alba;estar;mucho más;espabilado;antes de conducir;13;B;subject;grammatical;mismatch;prometió;masc;estar;Enrique le prometió a Alba estar mucho más espabilado antes de conducir.;3.0;4.365442276000977;37.182785987854004
13;C;Patricia;le;prometió;a;Iván;estar;mucho más;espabilado;antes de conducir;13;C;subject;ungrammatical;match;prometió;masc;estar;Patricia le prometió a Iván estar mucho más espabilado antes de conducir.;3.0;2.4250497817993164;33.69681644439697
13;D;Patricia;le;prometió;a;Alba;estar;mucho más;espabilado;antes de conducir;13;D;subject;ungrammatical;mismatch;prometió;masc;estar;Patricia le prometió a Alba estar mucho más espabilado antes de conducir.;3.0;6.197911262512207;43.71436834335327
13;E;Enrique;le;aconsejó;a;Iván;estar;mucho más;espabilado;antes de conducir;13;E;object;grammatical;match;aconsejó;masc;estar;Enrique le aconsejó a Iván estar mucho más espabilado antes de conducir.;3.0;1.9726409912109375;30.942296504974365
13;F;Patricia;le;aconsejó;a;Iván;estar;mucho más;espabilado;antes de conducir;13;F;object;grammatical;mismatch;aconsejó;masc;estar;Patricia le aconsejó a Iván estar mucho más espabilado antes de conducir.;3.0;2.1143016815185547;30.1604061126709
13;G;Enrique;le;aconsejó;a;Alba;estar;mucho más;espabilado;antes de conducir;13;G;object;ungrammatical;match;aconsejó;masc;estar;Enrique le aconsejó a Alba estar mucho más espabilado antes de conducir.;3.0;3.845693588256836;35.10078048706055
13;H;Patricia;le;aconsejó;a;Alba;estar;mucho más;espabilado;antes de conducir;13;H;object;ungrammatical;mismatch;aconsejó;masc;estar;Patricia le aconsejó a Alba estar mucho más espabilado antes de conducir.;3.0;4.143082618713379;38.49505615234375
14;A;Rosa;le;reconoció;a;Andrea;estar;muy;confundida;por los cambios;14;A;subject;grammatical;match;reconoció;fem;estar;Rosa le reconoció a Andrea estar muy confundida por los cambios.;1.0;6.351478576660156;43.53461933135986
14;B;Rosa;le;reconoció;a;Rubén;estar;muy;confundida;por los cambios;14;B;subject;grammatical;mismatch;reconoció;fem;estar;Rosa le reconoció a Rubén estar muy confundida por los cambios.;1.0;7.238961219787598;42.368289947509766
14;C;Ramón;le;reconoció;a;Andrea;estar;muy;confundida;por los cambios;14;C;subject;ungrammatical;match;reconoció;fem;estar;Ramón le reconoció a Andrea estar muy confundida por los cambios.;1.0;7.138110160827637;44.854567527770996
14;D;Ramón;le;reconoció;a;Rubén;estar;muy;confundida;por los cambios;14;D;subject;ungrammatical;mismatch;reconoció;fem;estar;Ramón le reconoció a Rubén estar muy confundida por los cambios.;1.0;10.444942474365234;49.83902931213379
14;E;Rosa;le;recriminó;a;Andrea;estar;muy;confundida;por los cambios;14;E;object;grammatical;match;recriminó;fem;estar;Rosa le recriminó a Andrea estar muy confundida por los cambios.;1.0;5.897543907165527;35.833545207977295
14;F;Ramón;le;recriminó;a;Andrea;estar;muy;confundida;por los cambios;14;F;object;grammatical;mismatch;recriminó;fem;estar;Ramón le recriminó a Andrea estar muy confundida por los cambios.;1.0;6.430476188659668;36.50137901306152
14;G;Rosa;le;recriminó;a;Rubén;estar;muy;confundida;por los cambios;14;G;object;ungrammatical;match;recriminó;fem;estar;Rosa le recriminó a Rubén estar muy confundida por los cambios.;1.0;7.3125410079956055;37.43088150024414
14;H;Ramón;le;recriminó;a;Rubén;estar;muy;confundida;por los cambios;14;H;object;ungrammatical;mismatch;recriminó;fem;estar;Ramón le recriminó a Rubén estar muy confundida por los cambios.;1.0;9.471351623535156;43.83193492889404
15;A;Vicente;le;reveló;a;Óscar;estar;muy;inquieto;por el juicio;15;A;subject;grammatical;match;reveló;masc;estar;Vicente le reveló a Óscar estar muy inquieto por el juicio.;2.0;0.26029396057128906;59.94361639022827
15;B;Vicente;le;reveló;a;Mónica;estar;muy;inquieto;por el juicio;15;B;subject;grammatical;mismatch;reveló;masc;estar;Vicente le reveló a Mónica estar muy inquieto por el juicio.;2.0;2.2856082916259766;35.495898723602295
15;C;Rocío;le;reveló;a;Óscar;estar;muy;inquieto;por el juicio;15;C;subject;ungrammatical;match;reveló;masc;estar;Rocío le reveló a Óscar estar muy inquieto por el juicio.;2.0;1.2555656433105469;62.81030988693237
15;D;Rocío;le;reveló;a;Mónica;estar;muy;inquieto;por el juicio;15;D;subject;ungrammatical;mismatch;reveló;masc;estar;Rocío le reveló a Mónica estar muy inquieto por el juicio.;2.0;3.7655181884765625;31.919430255889893
15;E;Vicente;le;reprochó;a;Óscar;estar;muy;inquieto;por el juicio;15;E;object;grammatical;match;reprochó;masc;estar;Vicente le reprochó a Óscar estar muy inquieto por el juicio.;2.0;0.42690277099609375;53.780231952667236
