item;cond;NP1;le;C.VB;A;NP2;inf;ADV;ADJ;PP;item.1;cond.1;control;grammaticality;distractor;control_verb;adj_gender;infinitive;sentence;adj_tokenization_len;adj_surprisal;sentence_surprisal
5;B;Dolores;le;confirmó;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;B;subject;grammatical;mismatch;confirmó;fem;ser;Dolores le confirmó a Alejandro ser siempre tan competitiva en el trabajo.;1.0;7.198911190032959;48.32780981063843
5;C;Carlos;le;confirmó;a;Lucía;ser;siempre tan;competitiva;en el trabajo;5;C;subject;ungrammatical;match;confirmó;fem;ser;Carlos le confirmó a Lucía ser siempre tan competitiva en el trabajo.;1.0;5.2188029289245605;43.26501989364624
5;D;Carlos;le;confirmó;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;D;subject;ungrammatical;mismatch;confirmó;fem;ser;Carlos le confirmó a Alejandro ser siempre tan competitiva en el trabajo.;1.0;7.865246295928955;50.267627239227295
5;E;Dolores;le;impidió;a;Lucía;ser;siempre tan;competitiva;en el trabajo;5;E;object;grammatical;match;impidió;fem;ser;Dolores le impidió a Lucía ser siempre tan competitiva en el trabajo.;1.0;5.051252365112305;36.641693115234375
5;F;Carlos;le;impidió;a;Lucía;ser;siempre tan;competitiva;en el trabajo;5;F;object;grammatical;mismatch;impidió;fem;ser;Carlos le impidió a Lucía ser siempre tan competitiva en el trabajo.;1.0;4.936949253082275;38.945449352264404
5;G;Dolores;le;impidió;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;G;object;ungrammatical;match;impidió;fem;ser;Dolores le impidió a Alejandro ser siempre tan competitiva en el trabajo.;1.0;8.496685981750488;47.6859712600708
5;H;Carlos;le;impidió;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;H;object;ungrammatical;mismatch;impidió;fem;ser;Carlos le impidió a Alejandro ser siempre tan competitiva en el trabajo.;1.0;7.938901901245117;49.53747081756592
6;A;Miguel;le;desmintió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;A;subject;grammatical;match;desmintió;masc;ser;Miguel le desmintió a Rafael ser demasiado codicioso con los beneficios.;2.0;0.1004953384399414;32.508827209472656
6;B;Miguel;le;desmintió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;B;subject;grammatical;mismatch;desmintió;masc;ser;Miguel le desmintió a Paula ser demasiado codicioso con los beneficios.;2.0;0.30000782012939453;31.365537643432617
6;C;Sara;le;desmintió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;C;subject;ungrammatical;match;desmintió;masc;ser;Sara le desmintió a Rafael ser demasiado codicioso con los beneficios.;2.0;0.19054222106933594;37.20063400268555
6;D;Sara;le;desmintió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;D;subject;ungrammatical;mismatch;desmintió;masc;ser;Sara le desmintió a Paula ser demasiado codicioso con los beneficios.;2.0;1.8799171447753906;37.174349308013916
6;E;Miguel;le;prohibió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;E;object;grammatical;match;prohibió;masc;ser;Miguel le prohibió a Rafael ser demasiado codicioso con los beneficios.;2.0;0.09914207458496094;40.00470542907715
6;F;Sara;le;prohibió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;F;object;grammatical;mismatch;prohibió;masc;ser;Sara le prohibió a Rafael ser demasiado codicioso con los beneficios.;2.0;0.1296234130859375;41.690715312957764
6;G;Miguel;le;prohibió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;G;object;ungrammatical;match;prohibió;masc;ser;Miguel le prohibió a Paula ser demasiado codicioso con los beneficios.;2.0;1.0388574600219727;40.96027612686157
6;H;Sara;le;prohibió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;H;object;ungrammatical;mismatch;prohibió;masc;ser;Sara le prohibió a Paula ser demasiado codicioso con los beneficios.;2.0;2.0789833068847656;43.3533034324646
7;A;Elena;le;juró;a;Pilar;ser;absolutamente;honesta;en la declaración;7;A;subject;grammatical;match;juró;fem;ser;Elena le juró a Pilar ser absolutamente honesta en la declaración.;1.0;3.121156692504883;34.23955774307251
7;B;Elena;le;juró;a;Ángel;ser;absolutamente;honesta;en la declaración;7;B;subject;grammatical;mismatch;juró;fem;ser;Elena le juró a Ángel ser absolutamente honesta en la declaración.;1.0;3.5857129096984863;31.32408618927002
7;C;Pedro;le;juró;a;Pilar;ser;absolutamente;honesta;en la declaración;7;C;subject;ungrammatical;match;juró;fem;ser;Pedro le juró a Pilar ser absolutamente honesta en la declaración.;1.0;4.943680286407471;36.92457103729248
7;D;Pedro;le;juró;a;Ángel;ser;absolutamente;honesta;en la declaración;7;D;subject;ungrammatical;mismatch;juró;fem;ser;Pedro le juró a Ángel ser absolutamente honesta en la declaración.;1.0;6.2766618728637695;41.28562021255493
7;E;Elena;le;exigió;a;Pilar;ser;absolutamente;honesta;en la declaración;7;E;object;grammatical;match;exigió;fem;ser;Elena le exigió a Pilar ser absolutamente honesta en la declaración.;1.0;2.8971824645996094;34.924267292022705
7;F;Pedro;le;exigió;a;Pilar;ser;absolutamente;honesta;en la declaración;7;F;object;grammatical;mismatch;exigió;fem;ser;Pedro le exigió a Pilar ser absolutamente honesta en la declaración.;1.0;3.843777656555176;38.70459747314453
7;G;Elena;le;exigió;a;Ángel;ser;absolutamente;honesta;en la declaración;7;G;object;ungrammatical;match;exigió;fem;ser;Elena le exigió a Ángel ser absolutamente honesta en la declaración.;1.0;4.0118794441223145;33.106563091278076
7;H;Pedro;le;exigió;a;Ángel;ser;absolutamente;honesta;en la declaración;7;H;object;ungrammatical;mismatch;exigió;fem;ser;Pedro le exigió a Ángel ser absolutamente honesta en la declaración.;1.0;5.652164936065674;42.58216714859009
8;A;Pablo;le;aseguró;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;A;subject;grammatical;match;aseguró;masc;ser;Pablo le aseguró a Fernando ser totalmente sincero sobre lo ocurrido.;1.0;1.117781639099121;24.46089458465576
8;B;Pablo;le;aseguró;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;B;subject;grammatical;mismatch;aseguró;masc;ser;Pablo le aseguró a Manuela ser totalmente sincero sobre lo ocurrido.;1.0;1.753523826599121;28.169375896453857
8;C;Raquel;le;aseguró;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;C;subject;ungrammatical;match;aseguró;masc;ser;Raquel le aseguró a Fernando ser totalmente sincero sobre lo ocurrido.;1.0;2.2379674911499023;26.199153423309326
8;D;Raquel;le;aseguró;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;D;subject;ungrammatical;mismatch;aseguró;masc;ser;Raquel le aseguró a Manuela ser totalmente sincero sobre lo ocurrido.;1.0;3.0146846771240234;33.56648826599121
8;E;Pablo;le;ordenó;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;E;object;grammatical;match;ordenó;masc;ser;Pablo le ordenó a Fernando ser totalmente sincero sobre lo ocurrido.;1.0;1.0344610214233398;24.2203688621521
8;F;Raquel;le;ordenó;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;F;object;grammatical;mismatch;ordenó;masc;ser;Raquel le ordenó a Fernando ser totalmente sincero sobre lo ocurrido.;1.0;1.2464618682861328;23.93599796295166
8;G;Pablo;le;ordenó;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;G;object;ungrammatical;match;ordenó;masc;ser;Pablo le ordenó a Manuela ser totalmente sincero sobre lo ocurrido.;1.0;3.572988510131836;29.486461639404297
8;H;Raquel;le;ordenó;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;H;object;ungrammatical;mismatch;ordenó;masc;ser;Raquel le ordenó a Manuela ser totalmente sincero sobre lo ocurrido.;1.0;3.479159355163574;33.40499687194824
9;A;Mercedes;le;confesó;a;Juana;ser;un poco;despreocupada;con el papeleo;9;A;subject;grammatical;match;confesó;fem;ser;Mercedes le confesó a Juana ser un poco despreocupada con el papeleo.;2.0;0.0596466064453125;30.755743503570557
9;B;Mercedes;le;confesó;a;Luis;ser;un poco;despreocupada;con el papeleo;9;B;subject;grammatical;mismatch;confesó;fem;ser;Mercedes le confesó a Luis ser un poco despreocupada con el papeleo.;2.0;0.733952522277832;27.192744255065918
9;C;Sergio;le;confesó;a;Juana;ser;un poco;despreocupada;con el papeleo;9;C;subject;ungrammatical;match;confesó;fem;ser;Sergio le confesó a Juana ser un poco despreocupada con el papeleo.;2.0;2.183180809020996;33.568623542785645
9;D;Sergio;le;confesó;a;Luis;ser;un poco;despreocupada;con el papeleo;9;D;subject;ungrammatical;mismatch;confesó;fem;ser;Sergio le confesó a Luis ser un poco despreocupada con el papeleo.;2.0;5.1214447021484375;37.18866586685181
9;E;Mercedes;le;permitió;a;Juana;ser;un poco;despreocupada;con el papeleo;9;E;object;grammatical;match;permitió;fem;ser;Mercedes le permitió a Juana ser un poco despreocupada con el papeleo.;2.0;0.09765911102294922;30.56620216369629
9;F;Sergio;le;permitió;a;Juana;ser;un poco;despreocupada;con el papeleo;9;F;object;grammatical;mismatch;permitió;fem;ser;Sergio le permitió a Juana ser un poco despreocupada con el papeleo.;2.0;0.07104682922363281;31.84073257446289
9;G;Mercedes;le;permitió;a;Luis;ser;un poco;despreocupada;con el papeleo;9;G;object;ungrammatical;match;permitió;fem;ser;Mercedes le permitió a Luis ser un poco despreocupada con el papeleo.;2.0;5.938468933105469;38.25383710861206
9;H;Sergio;le;permitió;a;Luis;ser;un poco;despreocupada;con el papeleo;9;H;object;ungrammatical;mismatch;permitió;fem;ser;Sergio le permitió a Luis ser un poco despreocupada con el papeleo.;2.0;5.516307830810547;38.94078254699707
10;A;Jorge;le;expresó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;A;subject;grammatical;match;expresó;masc;ser;Jorge le expresó a Alberto ser muy comprensivo con las circunstancias.;2.0;0.02973175048828125;26.86924171447754
10;B;Jorge;le;expresó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;B;subject;grammatical;mismatch;expresó;masc;ser;Jorge le expresó a Beatriz ser muy comprensivo con las circunstancias.;2.0;0.7173938751220703;30.834290981292725
10;C;Teresa;le;expresó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;C;subject;ungrammatical;match;expresó;masc;ser;Teresa le expresó a Alberto ser muy comprensivo con las circunstancias.;2.0;0.5536289215087891;30.080493450164795
10;D;Teresa;le;expresó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;D;subject;ungrammatical;mismatch;expresó;masc;ser;Teresa le expresó a Beatriz ser muy comprensivo con las circunstancias.;2.0;3.296724319458008;37.65999984741211
10;E;Jorge;le;encargó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;E;object;grammatical;match;encargó;masc;ser;Jorge le encargó a Alberto ser muy comprensivo con las circunstancias.;2.0;0.021764755249023438;25.657730102539062
10;F;Teresa;le;encargó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;F;object;grammatical;mismatch;encargó;masc;ser;Teresa le encargó a Alberto ser muy comprensivo con las circunstancias.;2.0;0.03629302978515625;25.874340057373047
10;G;Jorge;le;encargó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;G;object;ungrammatical;match;encargó;masc;ser;Jorge le encargó a Beatriz ser muy comprensivo con las circunstancias.;2.0;2.5670557022094727;31.570322513580322
10;H;Teresa;le;encargó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;H;object;ungrammatical;mismatch;encargó;masc;ser;Teresa le encargó a Beatriz ser muy comprensivo con las circunstancias.;2.0;3.2959375381469727;32.74834203720093
11;A;Nuria;le;declaró;a;Julia;ser;más;productiva;a última hora;11;A;subject;grammatical;match;declaró;fem;ser;Nuria le declaró a Julia ser más productiva a última hora.;1.0;6.13762092590332;40.28611183166504
11;B;Nuria;le;declaró;a;Diego;ser;más;productiva;a última hora;11;B;subject;grammatical;mismatch;declaró;fem;ser;Nuria le declaró a Diego ser más productiva a última hora.;1.0;9.37332534790039;42.866626262664795
11;C;Álvaro;le;declaró;a;Julia;ser;más;productiva;a última hora;11;C;subject;ungrammatical;match;declaró;fem;ser;Álvaro le declaró a Julia ser más productiva a última hora.;1.0;6.260019302368164;38.64175462722778
11;D;Álvaro;le;declaró;a;Diego;ser;más;productiva;a última hora;11;D;subject;ungrammatical;mismatch;declaró;fem;ser;Álvaro le declaró a Diego ser más productiva a última hora.;1.0;10.367390632629395;46.991933822631836
11;E;Nuria;le;mandó;a;Julia;ser;más;productiva;a última hora;11;E;object;grammatical;match;mandó;fem;ser;Nuria le mandó a Julia ser más productiva a última hora.;1.0;5.009830951690674;31.048256874084473
11;F;Álvaro;le;mandó;a;Julia;ser;más;productiva;a última hora;11;F;object;grammatical;mismatch;mandó;fem;ser;Álvaro le mandó a Julia ser más productiva a última hora.;1.0;5.5065813064575195;32.94125509262085
11;G;Nuria;le;mandó;a;Diego;ser;más;productiva;a última hora;11;G;object;ungrammatical;match;mandó;fem;ser;Nuria le mandó a Diego ser más productiva a última hora.;1.0;8.60412311553955;39.084935665130615
11;H;Álvaro;le;mandó;a;Diego;ser;más;productiva;a última hora;11;H;object;ungrammatical;mismatch;mandó;fem;ser;Álvaro le mandó a Diego ser más productiva a última hora.;1.0;9.240214347839355;39.30492925643921
12;A;Adrián;le;manifestó;a;Raúl;ser;algo;desconfiado;con los compañeros;12;A;subject;grammatical;match;manifestó;masc;ser;Adrián le manifestó a Raúl ser algo desconfiado con los compañeros.;2.0;0.012983322143554688;38.01384878158569
12;B;Adrián;le;manifestó;a;Irene;ser;algo;desconfiado;con los compañeros;12;B;subject;grammatical;mismatch;manifestó;masc;ser;Adrián le manifestó a Irene ser algo desconfiado con los compañeros.;2.0;0.015697479248046875;36.008094787597656
12;C;Silvia;le;manifestó;a;Raúl;ser;algo;desconfiado;con los compañeros;12;C;subject;ungrammatical;match;manifestó;masc;ser;Silvia le manifestó a Raúl ser algo desconfiado con los compañeros.;2.0;0.023581504821777344;38.39012002944946
12;D;Silvia;le;manifestó;a;Irene;ser;algo;desconfiado;con los compañeros;12;D;subject;ungrammatical;mismatch;manifestó;masc;ser;Silvia le manifestó a Irene ser algo desconfiado con los compañeros.;2.0;0.6390800476074219;39.484375
12;E;Adrián;le;consintió;a;Raúl;ser;algo;desconfiado;con los compañeros;12;E;object;grammatical;match;consintió;masc;ser;Adrián le consintió a Raúl ser algo desconfiado con los compañeros.;2.0;0.04707908630371094;29.98548698425293
12;F;Silvia;le;consintió;a;Raúl;ser;algo;desconfiado;con los compañeros;12;F;object;grammatical;mismatch;consintió;masc;ser;Silvia le consintió a Raúl ser algo desconfiado con los compañeros.;2.0;0.06036853790283203;31.225019931793213
12;G;Adrián;le;consintió;a;Irene;ser;algo;desconfiado;con los compañeros;12;G;object;ungrammatical;match;consintió;masc;ser;Adrián le consintió a Irene ser algo desconfiado con los compañeros.;2.0;0.15427017211914062;29.445494174957275
12;H;Silvia;le;consintió;a;Irene;ser;algo;desconfiado;con los compañeros;12;H;object;ungrammatical;mismatch;consintió;masc;ser;Silvia le consintió a Irene ser algo desconfiado con los compañeros.;2.0;0.7864217758178711;30.873000144958496
13;A;Enrique;le;prometió;a;Iván;estar;mucho más;espabilado;antes de conducir;13;A;subject;grammatical;match;prometió;masc;estar;Enrique le prometió a Iván estar mucho más espabilado antes de conducir.;3.0;0.019977569580078125;29.362572193145752
13;B;Enrique;le;prometió;a;Alba;estar;mucho más;espabilado;antes de conducir;13;B;subject;grammatical;mismatch;prometió;masc;estar;Enrique le prometió a Alba estar mucho más espabilado antes de conducir.;3.0;2.2080612182617188;30.674989700317383
13;C;Patricia;le;prometió;a;Iván;estar;mucho más;espabilado;antes de conducir;13;C;subject;ungrammatical;match;prometió;masc;estar;Patricia le prometió a Iván estar mucho más espabilado antes de conducir.;3.0;0.10507774353027344;31.85425567626953
13;D;Patricia;le;prometió;a;Alba;estar;mucho más;espabilado;antes de conducir;13;D;subject;ungrammatical;mismatch;prometió;masc;estar;Patricia le prometió a Alba estar mucho más espabilado antes de conducir.;3.0;2.907719612121582;38.14645719528198
13;E;Enrique;le;aconsejó;a;Iván;estar;mucho más;espabilado;antes de conducir;13;E;object;grammatical;match;aconsejó;masc;estar;Enrique le aconsejó a Iván estar mucho más espabilado antes de conducir.;3.0;0.024656295776367188;24.123839855194092
13;F;Patricia;le;aconsejó;a;Iván;estar;mucho más;espabilado;antes de conducir;13;F;object;grammatical;mismatch;aconsejó;masc;estar;Patricia le aconsejó a Iván estar mucho más espabilado antes de conducir.;3.0;0.03756141662597656;26.318882942199707
13;G;Enrique;le;aconsejó;a;Alba;estar;mucho más;espabilado;antes de conducir;13;G;object;ungrammatical;match;aconsejó;masc;estar;Enrique le aconsejó a Alba estar mucho más espabilado antes de conducir.;3.0;3.1360082626342773;27.808417320251465
13;H;Patricia;le;aconsejó;a;Alba;estar;mucho más;espabilado;antes de conducir;13;H;object;ungrammatical;mismatch;aconsejó;masc;estar;Patricia le aconsejó a Alba estar mucho más espabilado antes de conducir.;3.0;3.890019416809082;32.21842432022095
14;A;Rosa;le;reconoció;a;Andrea;estar;muy;confundida;por los cambios;14;A;subject;grammatical;match;reconoció;fem;estar;Rosa le reconoció a Andrea estar muy confundida por los cambios.;2.0;0.02373504638671875;34.92750930786133
14;B;Rosa;le;reconoció;a;Rubén;estar;muy;confundida;por los cambios;14;B;subject;grammatical;mismatch;reconoció;fem;estar;Rosa le reconoció a Rubén estar muy confundida por los cambios.;2.0;0.110809326171875;30.73218059539795
14;C;Ramón;le;reconoció;a;Andrea;estar;muy;confundida;por los cambios;14;C;subject;ungrammatical;match;reconoció;fem;estar;Ramón le reconoció a Andrea estar muy confundida por los cambios.;2.0;0.07653617858886719;32.46854639053345
14;D;Ramón;le;reconoció;a;Rubén;estar;muy;confundida;por los cambios;14;D;subject;ungrammatical;mismatch;reconoció;fem;estar;Ramón le reconoció a Rubén estar muy confundida por los cambios.;2.0;0.6727504730224609;37.164066791534424
14;E;Rosa;le;recriminó;a;Andrea;estar;muy;confundida;por los cambios;14;E;object;grammatical;match;recriminó;fem;estar;Rosa le recriminó a Andrea estar muy confundida por los cambios.;2.0;0.04601860046386719;30.105957984924316
14;F;Ramón;le;recriminó;a;Andrea;estar;muy;confundida;por los cambios;14;F;object;grammatical;mismatch;recriminó;fem;estar;Ramón le recriminó a Andrea estar muy confundida por los cambios.;2.0;0.08190155029296875;30.53255271911621
14;G;Rosa;le;recriminó;a;Rubén;estar;muy;confundida;por los cambios;14;G;object;ungrammatical;match;recriminó;fem;estar;Rosa le recriminó a Rubén estar muy confundida por los cambios.;2.0;0.25714683532714844;28.054015159606934
14;H;Ramón;le;recriminó;a;Rubén;estar;muy;confundida;por los cambios;14;H;object;ungrammatical;mismatch;recriminó;fem;estar;Ramón le recriminó a Rubén estar muy confundida por los cambios.;2.0;0.8459835052490234;33.201282024383545
15;A;Vicente;le;reveló;a;Óscar;estar;muy;inquieto;por el juicio;15;A;subject;grammatical;match;reveló;masc;estar;Vicente le reveló a Óscar estar muy inquieto por el juicio.;1.0;6.641242980957031;40.9639835357666
15;B;Vicente;le;reveló;a;Mónica;estar;muy;inquieto;por el juicio;15;B;subject;grammatical;mismatch;reveló;masc;estar;Vicente le reveló a Mónica estar muy inquieto por el juicio.;1.0;7.478292465209961;39.820815563201904
15;C;Rocío;le;reveló;a;Óscar;estar;muy;inquieto;por el juicio;15;C;subject;ungrammatical;match;reveló;masc;estar;Rocío le reveló a Óscar estar muy inquieto por el juicio.;1.0;8.98968505859375;43.63392639160156
15;D;Rocío;le;reveló;a;Mónica;estar;muy;inquieto;por el juicio;15;D;subject;ungrammatical;mismatch;reveló;masc;estar;Rocío le reveló a Mónica estar muy inquieto por el juicio.;1.0;10.532557487487793;48.56179141998291
15;E;Vicente;le;reprochó;a;Óscar;estar;muy;inquieto;por el juicio;15;E;object;grammatical;match;reprochó;masc;estar;Vicente le reprochó a Óscar estar muy inquieto por el juicio.;1.0;7.10052490234375;31.85495376586914
