item;cond;NP1;C.VB;A;NP2;inf;ADV;ADJ;PP;item.1;cond.1;control;grammaticality;distractor;control_verb;adj_gender;infinitive;sentence;adj_tokenization_len;adj_surprisal;sentence_surprisal
2;F;Isabel;recriminoulle;a;David;ser;demasiado;escrupuloso;coa comida;2;F;object;grammatical;mismatch;recriminoulle;masc;ser;Isabel recriminoulle a David ser demasiado escrupuloso coa comida.;5.0;0.6355381011962891;68.4696455001831
2;G;Francisco;recriminoulle;a;Laura;ser;demasiado;escrupuloso;coa comida;2;G;object;ungrammatical;match;recriminoulle;masc;ser;Francisco recriminoulle a Laura ser demasiado escrupuloso coa comida.;5.0;4.586997985839844;73.1452865600586
2;H;Isabel;recriminoulle;a;Laura;ser;demasiado;escrupuloso;coa comida;2;H;object;ungrammatical;mismatch;recriminoulle;masc;ser;Isabel recriminoulle a Laura ser demasiado escrupuloso coa comida.;5.0;4.615074157714844;73.36384534835815
3;A;Ana;reveloulle;a;Cristina;ser;moi;temerosa;durante as tormentas;3;A;subject;grammatical;match;reveloulle;fem;ser;Ana reveloulle a Cristina ser moi temerosa durante as tormentas.;2.0;5.171751022338867;47.19418430328369
3;B;Ana;reveloulle;a;Javier;ser;moi;temerosa;durante as tormentas;3;B;subject;grammatical;mismatch;reveloulle;fem;ser;Ana reveloulle a Javier ser moi temerosa durante as tormentas.;2.0;9.59206771850586;56.18200731277466
3;C;Juan;reveloulle;a;Cristina;ser;moi;temerosa;durante as tormentas;3;C;subject;ungrammatical;match;reveloulle;fem;ser;Juan reveloulle a Cristina ser moi temerosa durante as tormentas.;2.0;4.789100646972656;49.510404109954834
3;D;Juan;reveloulle;a;Javier;ser;moi;temerosa;durante as tormentas;3;D;subject;ungrammatical;mismatch;reveloulle;fem;ser;Juan reveloulle a Javier ser moi temerosa durante as tormentas.;2.0;9.986587524414062;60.1118369102478
3;E;Ana;reprochoulle;a;Cristina;ser;moi;temerosa;durante as tormentas;3;E;object;grammatical;match;reprochoulle;fem;ser;Ana reprochoulle a Cristina ser moi temerosa durante as tormentas.;2.0;5.176424026489258;46.33269548416138
3;F;Juan;reprochoulle;a;Cristina;ser;moi;temerosa;durante as tormentas;3;F;object;grammatical;mismatch;reprochoulle;fem;ser;Juan reprochoulle a Cristina ser moi temerosa durante as tormentas.;2.0;4.812771797180176;47.441338539123535
3;G;Ana;reprochoulle;a;Javier;ser;moi;temerosa;durante as tormentas;3;G;object;ungrammatical;match;reprochoulle;fem;ser;Ana reprochoulle a Javier ser moi temerosa durante as tormentas.;2.0;9.627740859985352;52.8597412109375
3;H;Juan;reprochoulle;a;Javier;ser;moi;temerosa;durante as tormentas;3;H;object;ungrammatical;mismatch;reprochoulle;fem;ser;Juan reprochoulle a Javier ser moi temerosa durante as tormentas.;2.0;9.642136573791504;54.98278331756592
4;A;Daniel;garantizoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;A;subject;grammatical;match;garantizoulle;masc;ser;Daniel garantizoulle a Jesús ser máis afectuoso cos clientes.;4.0;0.13583755493164062;54.40646743774414
4;B;Daniel;garantizoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;B;subject;grammatical;mismatch;garantizoulle;masc;ser;Daniel garantizoulle a Antonia ser máis afectuoso cos clientes.;4.0;2.5386667251586914;53.59794998168945
4;C;Marta;garantizoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;C;subject;ungrammatical;match;garantizoulle;masc;ser;Marta garantizoulle a Jesús ser máis afectuoso cos clientes.;4.0;0.050365447998046875;55.34665107727051
4;D;Marta;garantizoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;D;subject;ungrammatical;mismatch;garantizoulle;masc;ser;Marta garantizoulle a Antonia ser máis afectuoso cos clientes.;4.0;2.3530426025390625;58.426209449768066
4;E;Daniel;recomendoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;E;object;grammatical;match;recomendoulle;masc;ser;Daniel recomendoulle a Jesús ser máis afectuoso cos clientes.;4.0;0.09876060485839844;46.69685173034668
4;F;Marta;recomendoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;F;object;grammatical;mismatch;recomendoulle;masc;ser;Marta recomendoulle a Jesús ser máis afectuoso cos clientes.;4.0;0.04236793518066406;48.94054412841797
4;G;Daniel;recomendoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;G;object;ungrammatical;match;recomendoulle;masc;ser;Daniel recomendoulle a Antonia ser máis afectuoso cos clientes.;4.0;2.629608154296875;50.12840270996094
4;H;Marta;recomendoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;H;object;ungrammatical;mismatch;recomendoulle;masc;ser;Marta recomendoulle a Antonia ser máis afectuoso cos clientes.;4.0;2.3366565704345703;56.214996337890625
5;A;Dolores;confirmoulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;A;subject;grammatical;match;confirmoulle;fem;ser;Dolores confirmoulle a Lucía ser sempre tan competitiva no traballo.;3.0;0.12668991088867188;49.67920684814453
5;B;Dolores;confirmoulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;B;subject;grammatical;mismatch;confirmoulle;fem;ser;Dolores confirmoulle a Alejandro ser sempre tan competitiva no traballo.;3.0;4.319650650024414;58.42818784713745
5;C;Carlos;confirmoulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;C;subject;ungrammatical;match;confirmoulle;fem;ser;Carlos confirmoulle a Lucía ser sempre tan competitiva no traballo.;3.0;0.04825019836425781;46.80354404449463
5;D;Carlos;confirmoulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;D;subject;ungrammatical;mismatch;confirmoulle;fem;ser;Carlos confirmoulle a Alejandro ser sempre tan competitiva no traballo.;3.0;3.345733642578125;55.330482006073
5;E;Dolores;impediulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;E;object;grammatical;match;impediulle;fem;ser;Dolores impediulle a Lucía ser sempre tan competitiva no traballo.;3.0;0.14408111572265625;48.999953269958496
5;F;Carlos;impediulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;F;object;grammatical;mismatch;impediulle;fem;ser;Carlos impediulle a Lucía ser sempre tan competitiva no traballo.;3.0;0.056034088134765625;45.661707401275635
5;G;Dolores;impediulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;G;object;ungrammatical;match;impediulle;fem;ser;Dolores impediulle a Alejandro ser sempre tan competitiva no traballo.;3.0;3.4868202209472656;58.90313005447388
5;H;Carlos;impediulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;H;object;ungrammatical;mismatch;impediulle;fem;ser;Carlos impediulle a Alejandro ser sempre tan competitiva no traballo.;3.0;2.8765506744384766;55.27319097518921
6;A;Miguel;desmentiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;A;subject;grammatical;match;desmentiulle;masc;ser;Miguel desmentiulle a Rafael ser demasiado cobizoso cos beneficios.;4.0;0.18427276611328125;69.85385370254517
6;B;Miguel;desmentiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;B;subject;grammatical;mismatch;desmentiulle;masc;ser;Miguel desmentiulle a Paula ser demasiado cobizoso cos beneficios.;4.0;3.5907840728759766;74.21636533737183
6;C;Sara;desmentiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;C;subject;ungrammatical;match;desmentiulle;masc;ser;Sara desmentiulle a Rafael ser demasiado cobizoso cos beneficios.;4.0;0.12220001220703125;72.94300746917725
6;D;Sara;desmentiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;D;subject;ungrammatical;mismatch;desmentiulle;masc;ser;Sara desmentiulle a Paula ser demasiado cobizoso cos beneficios.;4.0;2.801481246948242;73.36420583724976
6;E;Miguel;prohibiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;E;object;grammatical;match;prohibiulle;masc;ser;Miguel prohibiulle a Rafael ser demasiado cobizoso cos beneficios.;4.0;0.2790393829345703;56.869465827941895
6;F;Sara;prohibiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;F;object;grammatical;mismatch;prohibiulle;masc;ser;Sara prohibiulle a Rafael ser demasiado cobizoso cos beneficios.;4.0;0.1740283966064453;60.44720411300659
6;G;Miguel;prohibiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;G;object;ungrammatical;match;prohibiulle;masc;ser;Miguel prohibiulle a Paula ser demasiado cobizoso cos beneficios.;4.0;4.044483184814453;62.8544864654541
6;H;Sara;prohibiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;H;object;ungrammatical;mismatch;prohibiulle;masc;ser;Sara prohibiulle a Paula ser demasiado cobizoso cos beneficios.;4.0;2.616823196411133;62.208871841430664
7;A;Elena;xuroulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;A;subject;grammatical;match;xuroulle;fem;ser;Elena xuroulle a Pilar ser absolutamente honesta na declaración.;2.0;1.7491741180419922;49.98532581329346
7;B;Elena;xuroulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;B;subject;grammatical;mismatch;xuroulle;fem;ser;Elena xuroulle a Ángel ser absolutamente honesta na declaración.;2.0;1.4935626983642578;53.98804187774658
7;C;Pedro;xuroulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;C;subject;ungrammatical;match;xuroulle;fem;ser;Pedro xuroulle a Pilar ser absolutamente honesta na declaración.;2.0;1.3478221893310547;46.81734037399292
7;D;Pedro;xuroulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;D;subject;ungrammatical;mismatch;xuroulle;fem;ser;Pedro xuroulle a Ángel ser absolutamente honesta na declaración.;2.0;1.8740386962890625;57.31046104431152
7;E;Elena;esixiulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;E;object;grammatical;match;esixiulle;fem;ser;Elena esixiulle a Pilar ser absolutamente honesta na declaración.;2.0;1.9651241302490234;50.545695304870605
7;F;Pedro;esixiulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;F;object;grammatical;mismatch;esixiulle;fem;ser;Pedro esixiulle a Pilar ser absolutamente honesta na declaración.;2.0;1.8091011047363281;47.78810119628906
7;G;Elena;esixiulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;G;object;ungrammatical;match;esixiulle;fem;ser;Elena esixiulle a Ángel ser absolutamente honesta na declaración.;2.0;1.8618412017822266;53.217644691467285
7;H;Pedro;esixiulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;H;object;ungrammatical;mismatch;esixiulle;fem;ser;Pedro esixiulle a Ángel ser absolutamente honesta na declaración.;2.0;2.3453216552734375;56.055898666381836
8;A;Pablo;aseguroulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;A;subject;grammatical;match;aseguroulle;masc;ser;Pablo aseguroulle a Fernando ser totalmente sincero sobre o ocurrido.;2.0;1.6420745849609375;43.19580841064453
8;B;Pablo;aseguroulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;B;subject;grammatical;mismatch;aseguroulle;masc;ser;Pablo aseguroulle a Manuela ser totalmente sincero sobre o ocurrido.;2.0;7.243375778198242;45.44840383529663
8;C;Raquel;aseguroulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;C;subject;ungrammatical;match;aseguroulle;masc;ser;Raquel aseguroulle a Fernando ser totalmente sincero sobre o ocurrido.;2.0;2.161588668823242;40.08285331726074
8;D;Raquel;aseguroulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;D;subject;ungrammatical;mismatch;aseguroulle;masc;ser;Raquel aseguroulle a Manuela ser totalmente sincero sobre o ocurrido.;2.0;7.600376129150391;47.85065412521362
8;E;Pablo;ordenoulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;E;object;grammatical;match;ordenoulle;masc;ser;Pablo ordenoulle a Fernando ser totalmente sincero sobre o ocurrido.;2.0;2.254751205444336;51.89745283126831
8;F;Raquel;ordenoulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;F;object;grammatical;mismatch;ordenoulle;masc;ser;Raquel ordenoulle a Fernando ser totalmente sincero sobre o ocurrido.;2.0;2.070293426513672;52.806010723114014
8;G;Pablo;ordenoulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;G;object;ungrammatical;match;ordenoulle;masc;ser;Pablo ordenoulle a Manuela ser totalmente sincero sobre o ocurrido.;2.0;7.397850036621094;56.281723976135254
8;H;Raquel;ordenoulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;H;object;ungrammatical;mismatch;ordenoulle;masc;ser;Raquel ordenoulle a Manuela ser totalmente sincero sobre o ocurrido.;2.0;7.263645172119141;59.560829162597656
9;A;Mercedes;confesoulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;A;subject;grammatical;match;confesoulle;fem;ser;Mercedes confesoulle a Juana ser un pouco despreocupada con papeleo.;4.0;0.3539257049560547;75.72369003295898
9;B;Mercedes;confesoulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;B;subject;grammatical;mismatch;confesoulle;fem;ser;Mercedes confesoulle a Luis ser un pouco despreocupada con papeleo.;4.0;5.229404449462891;77.53804731369019
9;C;Sergio;confesoulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;C;subject;ungrammatical;match;confesoulle;fem;ser;Sergio confesoulle a Juana ser un pouco despreocupada con papeleo.;4.0;0.36731529235839844;72.9988694190979
9;D;Sergio;confesoulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;D;subject;ungrammatical;mismatch;confesoulle;fem;ser;Sergio confesoulle a Luis ser un pouco despreocupada con papeleo.;4.0;6.277730941772461;81.39361238479614
9;E;Mercedes;permitiulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;E;object;grammatical;match;permitiulle;fem;ser;Mercedes permitiulle a Juana ser un pouco despreocupada con papeleo.;4.0;0.43080711364746094;63.23549175262451
9;F;Sergio;permitiulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;F;object;grammatical;mismatch;permitiulle;fem;ser;Sergio permitiulle a Juana ser un pouco despreocupada con papeleo.;4.0;0.2321910858154297;61.35186243057251
9;G;Mercedes;permitiulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;G;object;ungrammatical;match;permitiulle;fem;ser;Mercedes permitiulle a Luis ser un pouco despreocupada con papeleo.;4.0;6.011220932006836;67.14480066299438
9;H;Sergio;permitiulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;H;object;ungrammatical;mismatch;permitiulle;fem;ser;Sergio permitiulle a Luis ser un pouco despreocupada con papeleo.;4.0;6.309475898742676;68.3962812423706
10;A;Jorge;expresoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;A;subject;grammatical;match;expresoulle;masc;ser;Jorge expresoulle a Alberto ser moi comprensivo coas circunstancias.;4.0;0.9033393859863281;47.30173206329346
10;B;Jorge;expresoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;B;subject;grammatical;mismatch;expresoulle;masc;ser;Jorge expresoulle a Beatriz ser moi comprensivo coas circunstancias.;4.0;3.671051025390625;54.051584243774414
10;C;Teresa;expresoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;C;subject;ungrammatical;match;expresoulle;masc;ser;Teresa expresoulle a Alberto ser moi comprensivo coas circunstancias.;4.0;0.7030811309814453;56.08180236816406
10;D;Teresa;expresoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;D;subject;ungrammatical;mismatch;expresoulle;masc;ser;Teresa expresoulle a Beatriz ser moi comprensivo coas circunstancias.;4.0;3.3279075622558594;58.713632583618164
10;E;Jorge;encargoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;E;object;grammatical;match;encargoulle;masc;ser;Jorge encargoulle a Alberto ser moi comprensivo coas circunstancias.;4.0;0.742706298828125;40.617154121398926
10;F;Teresa;encargoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;F;object;grammatical;mismatch;encargoulle;masc;ser;Teresa encargoulle a Alberto ser moi comprensivo coas circunstancias.;4.0;0.6326961517333984;45.21822643280029
10;G;Jorge;encargoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;G;object;ungrammatical;match;encargoulle;masc;ser;Jorge encargoulle a Beatriz ser moi comprensivo coas circunstancias.;4.0;3.5927162170410156;45.388278007507324
10;H;Teresa;encargoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;H;object;ungrammatical;mismatch;encargoulle;masc;ser;Teresa encargoulle a Beatriz ser moi comprensivo coas circunstancias.;4.0;3.3020553588867188;49.01417255401611
11;A;Nuria;declaroulle;a;Julia;ser;máis;produtiva;a última hora;11;A;subject;grammatical;match;declaroulle;fem;ser;Nuria declaroulle a Julia ser máis produtiva a última hora.;3.0;0.2689628601074219;51.34353828430176
11;B;Nuria;declaroulle;a;Diego;ser;máis;produtiva;a última hora;11;B;subject;grammatical;mismatch;declaroulle;fem;ser;Nuria declaroulle a Diego ser máis produtiva a última hora.;3.0;5.094449996948242;51.95428133010864
11;C;Álvaro;declaroulle;a;Julia;ser;máis;produtiva;a última hora;11;C;subject;ungrammatical;match;declaroulle;fem;ser;Álvaro declaroulle a Julia ser máis produtiva a última hora.;3.0;0.4810028076171875;54.71440601348877
11;D;Álvaro;declaroulle;a;Diego;ser;máis;produtiva;a última hora;11;D;subject;ungrammatical;mismatch;declaroulle;fem;ser;Álvaro declaroulle a Diego ser máis produtiva a última hora.;3.0;5.811319351196289;55.1478385925293
11;E;Nuria;mandoulle;a;Julia;ser;máis;produtiva;a última hora;11;E;object;grammatical;match;mandoulle;fem;ser;Nuria mandoulle a Julia ser máis produtiva a última hora.;3.0;0.15585708618164062;46.94817066192627
11;F;Álvaro;mandoulle;a;Julia;ser;máis;produtiva;a última hora;11;F;object;grammatical;mismatch;mandoulle;fem;ser;Álvaro mandoulle a Julia ser máis produtiva a última hora.;3.0;0.2758350372314453;47.14355945587158
11;G;Nuria;mandoulle;a;Diego;ser;máis;produtiva;a última hora;11;G;object;ungrammatical;match;mandoulle;fem;ser;Nuria mandoulle a Diego ser máis produtiva a última hora.;3.0;5.668771743774414;49.416035652160645
11;H;Álvaro;mandoulle;a;Diego;ser;máis;produtiva;a última hora;11;H;object;ungrammatical;mismatch;mandoulle;fem;ser;Álvaro mandoulle a Diego ser máis produtiva a última hora.;3.0;6.151481628417969;53.64798831939697
12;A;Adrián;manifestoulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;A;subject;grammatical;match;manifestoulle;masc;ser;Adrián manifestoulle a Raúl ser algo desconfiado cos compañeiros.;4.0;0.5856151580810547;40.23603820800781
12;B;Adrián;manifestoulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;B;subject;grammatical;mismatch;manifestoulle;masc;ser;Adrián manifestoulle a Irene ser algo desconfiado cos compañeiros.;4.0;2.7107505798339844;46.07865524291992
12;C;Silvia;manifestoulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;C;subject;ungrammatical;match;manifestoulle;masc;ser;Silvia manifestoulle a Raúl ser algo desconfiado cos compañeiros.;4.0;0.6346073150634766;51.1820707321167
12;D;Silvia;manifestoulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;D;subject;ungrammatical;mismatch;manifestoulle;masc;ser;Silvia manifestoulle a Irene ser algo desconfiado cos compañeiros.;4.0;1.5915966033935547;50.91295909881592
12;E;Adrián;consentiulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;E;object;grammatical;match;consentiulle;masc;ser;Adrián consentiulle a Raúl ser algo desconfiado cos compañeiros.;4.0;0.6400661468505859;46.70176315307617
12;F;Silvia;consentiulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;F;object;grammatical;mismatch;consentiulle;masc;ser;Silvia consentiulle a Raúl ser algo desconfiado cos compañeiros.;4.0;0.79296875;55.034226417541504
12;G;Adrián;consentiulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;G;object;ungrammatical;match;consentiulle;masc;ser;Adrián consentiulle a Irene ser algo desconfiado cos compañeiros.;4.0;2.519449234008789;50.951446533203125
12;H;Silvia;consentiulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;H;object;ungrammatical;mismatch;consentiulle;masc;ser;Silvia consentiulle a Irene ser algo desconfiado cos compañeiros.;4.0;1.8648967742919922;56.13566017150879
13;A;Enrique;prometeulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;A;subject;grammatical;match;prometeulle;masc;estar;Enrique prometeulle a Iván estar moito máis espelido antes de conducir.;3.0;0.1378803253173828;51.82918834686279
13;B;Enrique;prometeulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;B;subject;grammatical;mismatch;prometeulle;masc;estar;Enrique prometeulle a Alba estar moito máis espelido antes de conducir.;3.0;2.9856185913085938;58.33225059509277
13;C;Patricia;prometeulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;C;subject;ungrammatical;match;prometeulle;masc;estar;Patricia prometeulle a Iván estar moito máis espelido antes de conducir.;3.0;0.27713966369628906;52.331055641174316
13;D;Patricia;prometeulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;D;subject;ungrammatical;mismatch;prometeulle;masc;estar;Patricia prometeulle a Alba estar moito máis espelido antes de conducir.;3.0;2.6909332275390625;59.1445107460022
13;E;Enrique;aconselloulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;E;object;grammatical;match;aconselloulle;masc;estar;Enrique aconselloulle a Iván estar moito máis espelido antes de conducir.;3.0;0.14090538024902344;54.068217277526855
13;F;Patricia;aconselloulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;F;object;grammatical;mismatch;aconselloulle;masc;estar;Patricia aconselloulle a Iván estar moito máis espelido antes de conducir.;3.0;0.2590484619140625;53.66247367858887
13;G;Enrique;aconselloulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;G;object;ungrammatical;match;aconselloulle;masc;estar;Enrique aconselloulle a Alba estar moito máis espelido antes de conducir.;3.0;2.8019142150878906;57.178954124450684
13;H;Patricia;aconselloulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;H;object;ungrammatical;mismatch;aconselloulle;masc;estar;Patricia aconselloulle a Alba estar moito máis espelido antes de conducir.;3.0;2.885319709777832;58.36344337463379
14;A;Rosa;recoñeceulle;a;Andrea;estar;moi;confundida;polos cambios;14;A;subject;grammatical;match;recoñeceulle;fem;estar;Rosa recoñeceulle a Andrea estar moi confundida polos cambios.;3.0;2.1927642822265625;56.659531116485596
14;B;Rosa;recoñeceulle;a;Rubén;estar;moi;confundida;polos cambios;14;B;subject;grammatical;mismatch;recoñeceulle;fem;estar;Rosa recoñeceulle a Rubén estar moi confundida polos cambios.;3.0;6.939957618713379;59.44653940200806
14;C;Ramón;recoñeceulle;a;Andrea;estar;moi;confundida;polos cambios;14;C;subject;ungrammatical;match;recoñeceulle;fem;estar;Ramón recoñeceulle a Andrea estar moi confundida polos cambios.;3.0;3.9520263671875;59.851215839385986
14;D;Ramón;recoñeceulle;a;Rubén;estar;moi;confundida;polos cambios;14;D;subject;ungrammatical;mismatch;recoñeceulle;fem;estar;Ramón recoñeceulle a Rubén estar moi confundida polos cambios.;3.0;7.72795295715332;62.47869110107422
14;E;Rosa;recriminoulle;a;Andrea;estar;moi;confundida;polos cambios;14;E;object;grammatical;match;recriminoulle;fem;estar;Rosa recriminoulle a Andrea estar moi confundida polos cambios.;3.0;1.7490119934082031;62.584333419799805
14;F;Ramón;recriminoulle;a;Andrea;estar;moi;confundida;polos cambios;14;F;object;grammatical;mismatch;recriminoulle;fem;estar;Ramón recriminoulle a Andrea estar moi confundida polos cambios.;3.0;3.2552547454833984;65.58657550811768
14;G;Rosa;recriminoulle;a;Rubén;estar;moi;confundida;polos cambios;14;G;object;ungrammatical;match;recriminoulle;fem;estar;Rosa recriminoulle a Rubén estar moi confundida polos cambios.;3.0;6.967067718505859;64.53221845626831
14;H;Ramón;recriminoulle;a;Rubén;estar;moi;confundida;polos cambios;14;H;object;ungrammatical;mismatch;recriminoulle;fem;estar;Ramón recriminoulle a Rubén estar moi confundida polos cambios.;3.0;7.481201171875;67.80531215667725
15;A;Vicente;reveloulle;a;Óscar;estar;moi;inquieto;polo xuízo;15;A;subject;grammatical;match;reveloulle;masc;estar;Vicente reveloulle a Óscar estar moi inquieto polo xuízo.;3.0;0.41611289978027344;46.540945053100586
15;B;Vicente;reveloulle;a;Mónica;estar;moi;inquieto;polo xuízo;15;B;subject;grammatical;mismatch;reveloulle;masc;estar;Vicente reveloulle a Mónica estar moi inquieto polo xuízo.;3.0;3.190645217895508;49.34866905212402
