item;cond;NP1;C.VB;A;NP2;inf;ADV;ADJ;PP;item.1;cond.1;control;grammaticality;distractor;control_verb;adj_gender;infinitive;sentence;adj_tokenization_len;adj_surprisal;sentence_surprisal
2;C;Isabel;recoñeceulle;a;David;ser;demasiado;escrupuloso;coa comida;2;C;subject;ungrammatical;match;recoñeceulle;masc;ser;Isabel recoñeceulle a David ser demasiado escrupuloso coa comida.;4.0;0.008620262145996094;39.63307189941406
2;D;Isabel;recoñeceulle;a;Laura;ser;demasiado;escrupuloso;coa comida;2;D;subject;ungrammatical;mismatch;recoñeceulle;masc;ser;Isabel recoñeceulle a Laura ser demasiado escrupuloso coa comida.;4.0;0.03143310546875;45.39054584503174
2;E;Francisco;recriminoulle;a;David;ser;demasiado;escrupuloso;coa comida;2;E;object;grammatical;match;recriminoulle;masc;ser;Francisco recriminoulle a David ser demasiado escrupuloso coa comida.;4.0;0.0015125274658203125;34.66166114807129
2;F;Isabel;recriminoulle;a;David;ser;demasiado;escrupuloso;coa comida;2;F;object;grammatical;mismatch;recriminoulle;masc;ser;Isabel recriminoulle a David ser demasiado escrupuloso coa comida.;4.0;0.0011844635009765625;31.05965757369995
2;G;Francisco;recriminoulle;a;Laura;ser;demasiado;escrupuloso;coa comida;2;G;object;ungrammatical;match;recriminoulle;masc;ser;Francisco recriminoulle a Laura ser demasiado escrupuloso coa comida.;4.0;0.27667903900146484;33.52093696594238
2;H;Isabel;recriminoulle;a;Laura;ser;demasiado;escrupuloso;coa comida;2;H;object;ungrammatical;mismatch;recriminoulle;masc;ser;Isabel recriminoulle a Laura ser demasiado escrupuloso coa comida.;4.0;0.13019847869873047;37.36754083633423
3;A;Ana;reveloulle;a;Cristina;ser;moi;temerosa;durante as tormentas;3;A;subject;grammatical;match;reveloulle;fem;ser;Ana reveloulle a Cristina ser moi temerosa durante as tormentas.;3.0;0.08010292053222656;30.613728523254395
3;B;Ana;reveloulle;a;Javier;ser;moi;temerosa;durante as tormentas;3;B;subject;grammatical;mismatch;reveloulle;fem;ser;Ana reveloulle a Javier ser moi temerosa durante as tormentas.;3.0;3.078268051147461;37.94514560699463
3;C;Juan;reveloulle;a;Cristina;ser;moi;temerosa;durante as tormentas;3;C;subject;ungrammatical;match;reveloulle;fem;ser;Juan reveloulle a Cristina ser moi temerosa durante as tormentas.;3.0;0.008449554443359375;33.48191499710083
3;D;Juan;reveloulle;a;Javier;ser;moi;temerosa;durante as tormentas;3;D;subject;ungrammatical;mismatch;reveloulle;fem;ser;Juan reveloulle a Javier ser moi temerosa durante as tormentas.;3.0;3.3534317016601562;39.55940866470337
3;E;Ana;reprochoulle;a;Cristina;ser;moi;temerosa;durante as tormentas;3;E;object;grammatical;match;reprochoulle;fem;ser;Ana reprochoulle a Cristina ser moi temerosa durante as tormentas.;3.0;0.38744163513183594;26.976911067962646
3;F;Juan;reprochoulle;a;Cristina;ser;moi;temerosa;durante as tormentas;3;F;object;grammatical;mismatch;reprochoulle;fem;ser;Juan reprochoulle a Cristina ser moi temerosa durante as tormentas.;3.0;0.0059986114501953125;28.065548419952393
3;G;Ana;reprochoulle;a;Javier;ser;moi;temerosa;durante as tormentas;3;G;object;ungrammatical;match;reprochoulle;fem;ser;Ana reprochoulle a Javier ser moi temerosa durante as tormentas.;3.0;5.145952224731445;38.53744077682495
3;H;Juan;reprochoulle;a;Javier;ser;moi;temerosa;durante as tormentas;3;H;object;ungrammatical;mismatch;reprochoulle;fem;ser;Juan reprochoulle a Javier ser moi temerosa durante as tormentas.;3.0;4.83043098449707;36.942580223083496
4;A;Daniel;garantizoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;A;subject;grammatical;match;garantizoulle;masc;ser;Daniel garantizoulle a Jesús ser máis afectuoso cos clientes.;2.0;1.2248516082763672;40.45029258728027
4;B;Daniel;garantizoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;B;subject;grammatical;mismatch;garantizoulle;masc;ser;Daniel garantizoulle a Antonia ser máis afectuoso cos clientes.;2.0;2.1692371368408203;44.0698127746582
4;C;Marta;garantizoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;C;subject;ungrammatical;match;garantizoulle;masc;ser;Marta garantizoulle a Jesús ser máis afectuoso cos clientes.;2.0;1.1621208190917969;44.29103183746338
4;D;Marta;garantizoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;D;subject;ungrammatical;mismatch;garantizoulle;masc;ser;Marta garantizoulle a Antonia ser máis afectuoso cos clientes.;2.0;2.4051780700683594;51.64262676239014
4;E;Daniel;recomendoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;E;object;grammatical;match;recomendoulle;masc;ser;Daniel recomendoulle a Jesús ser máis afectuoso cos clientes.;2.0;1.2410812377929688;32.74570274353027
4;F;Marta;recomendoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;F;object;grammatical;mismatch;recomendoulle;masc;ser;Marta recomendoulle a Jesús ser máis afectuoso cos clientes.;2.0;1.0710277557373047;37.52446746826172
4;G;Daniel;recomendoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;G;object;ungrammatical;match;recomendoulle;masc;ser;Daniel recomendoulle a Antonia ser máis afectuoso cos clientes.;2.0;2.4714317321777344;39.00399112701416
4;H;Marta;recomendoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;H;object;ungrammatical;mismatch;recomendoulle;masc;ser;Marta recomendoulle a Antonia ser máis afectuoso cos clientes.;2.0;2.7944908142089844;44.35540580749512
5;A;Dolores;confirmoulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;A;subject;grammatical;match;confirmoulle;fem;ser;Dolores confirmoulle a Lucía ser sempre tan competitiva no traballo.;2.0;4.441326141357422;56.824525356292725
5;B;Dolores;confirmoulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;B;subject;grammatical;mismatch;confirmoulle;fem;ser;Dolores confirmoulle a Alejandro ser sempre tan competitiva no traballo.;2.0;6.710390090942383;57.04304790496826
5;C;Carlos;confirmoulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;C;subject;ungrammatical;match;confirmoulle;fem;ser;Carlos confirmoulle a Lucía ser sempre tan competitiva no traballo.;2.0;4.249858856201172;53.40708684921265
5;D;Carlos;confirmoulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;D;subject;ungrammatical;mismatch;confirmoulle;fem;ser;Carlos confirmoulle a Alejandro ser sempre tan competitiva no traballo.;2.0;5.415781021118164;53.001537799835205
5;E;Dolores;impediulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;E;object;grammatical;match;impediulle;fem;ser;Dolores impediulle a Lucía ser sempre tan competitiva no traballo.;2.0;4.580837249755859;58.689109325408936
5;F;Carlos;impediulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;F;object;grammatical;mismatch;impediulle;fem;ser;Carlos impediulle a Lucía ser sempre tan competitiva no traballo.;2.0;3.6529130935668945;52.0125732421875
5;G;Dolores;impediulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;G;object;ungrammatical;match;impediulle;fem;ser;Dolores impediulle a Alejandro ser sempre tan competitiva no traballo.;2.0;7.8145751953125;61.724018573760986
5;H;Carlos;impediulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;H;object;ungrammatical;mismatch;impediulle;fem;ser;Carlos impediulle a Alejandro ser sempre tan competitiva no traballo.;2.0;5.585392951965332;54.38538837432861
6;A;Miguel;desmentiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;A;subject;grammatical;match;desmentiulle;masc;ser;Miguel desmentiulle a Rafael ser demasiado cobizoso cos beneficios.;3.0;0.008115768432617188;41.02688121795654
6;B;Miguel;desmentiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;B;subject;grammatical;mismatch;desmentiulle;masc;ser;Miguel desmentiulle a Paula ser demasiado cobizoso cos beneficios.;3.0;5.3867034912109375;54.998650550842285
6;C;Sara;desmentiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;C;subject;ungrammatical;match;desmentiulle;masc;ser;Sara desmentiulle a Rafael ser demasiado cobizoso cos beneficios.;3.0;0.0031185150146484375;42.505109786987305
6;D;Sara;desmentiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;D;subject;ungrammatical;mismatch;desmentiulle;masc;ser;Sara desmentiulle a Paula ser demasiado cobizoso cos beneficios.;3.0;2.8852405548095703;45.465030670166016
6;E;Miguel;prohibiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;E;object;grammatical;match;prohibiulle;masc;ser;Miguel prohibiulle a Rafael ser demasiado cobizoso cos beneficios.;3.0;0.0021381378173828125;43.78760814666748
6;F;Sara;prohibiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;F;object;grammatical;mismatch;prohibiulle;masc;ser;Sara prohibiulle a Rafael ser demasiado cobizoso cos beneficios.;3.0;0.0013599395751953125;44.756661891937256
6;G;Miguel;prohibiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;G;object;ungrammatical;match;prohibiulle;masc;ser;Miguel prohibiulle a Paula ser demasiado cobizoso cos beneficios.;3.0;4.409635543823242;56.30993032455444
6;H;Sara;prohibiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;H;object;ungrammatical;mismatch;prohibiulle;masc;ser;Sara prohibiulle a Paula ser demasiado cobizoso cos beneficios.;3.0;0.30364990234375;45.547624588012695
7;A;Elena;xuroulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;A;subject;grammatical;match;xuroulle;fem;ser;Elena xuroulle a Pilar ser absolutamente honesta na declaración.;2.0;3.0605974197387695;44.79339551925659
7;B;Elena;xuroulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;B;subject;grammatical;mismatch;xuroulle;fem;ser;Elena xuroulle a Ángel ser absolutamente honesta na declaración.;2.0;5.009603500366211;46.616960525512695
7;C;Pedro;xuroulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;C;subject;ungrammatical;match;xuroulle;fem;ser;Pedro xuroulle a Pilar ser absolutamente honesta na declaración.;2.0;3.1091299057006836;47.01111030578613
7;D;Pedro;xuroulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;D;subject;ungrammatical;mismatch;xuroulle;fem;ser;Pedro xuroulle a Ángel ser absolutamente honesta na declaración.;2.0;5.668659210205078;52.46310234069824
7;E;Elena;esixiulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;E;object;grammatical;match;esixiulle;fem;ser;Elena esixiulle a Pilar ser absolutamente honesta na declaración.;2.0;3.155111312866211;41.89487314224243
7;F;Pedro;esixiulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;F;object;grammatical;mismatch;esixiulle;fem;ser;Pedro esixiulle a Pilar ser absolutamente honesta na declaración.;2.0;2.095125198364258;43.62953424453735
7;G;Elena;esixiulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;G;object;ungrammatical;match;esixiulle;fem;ser;Elena esixiulle a Ángel ser absolutamente honesta na declaración.;2.0;4.9192352294921875;42.5421085357666
7;H;Pedro;esixiulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;H;object;ungrammatical;mismatch;esixiulle;fem;ser;Pedro esixiulle a Ángel ser absolutamente honesta na declaración.;2.0;4.144987106323242;48.6245436668396
8;A;Pablo;aseguroulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;A;subject;grammatical;match;aseguroulle;masc;ser;Pablo aseguroulle a Fernando ser totalmente sincero sobre o ocurrido.;2.0;0.00794219970703125;38.52149820327759
8;B;Pablo;aseguroulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;B;subject;grammatical;mismatch;aseguroulle;masc;ser;Pablo aseguroulle a Manuela ser totalmente sincero sobre o ocurrido.;2.0;1.2086944580078125;45.03724193572998
8;C;Raquel;aseguroulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;C;subject;ungrammatical;match;aseguroulle;masc;ser;Raquel aseguroulle a Fernando ser totalmente sincero sobre o ocurrido.;2.0;0.0023517608642578125;36.87413311004639
8;D;Raquel;aseguroulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;D;subject;ungrammatical;mismatch;aseguroulle;masc;ser;Raquel aseguroulle a Manuela ser totalmente sincero sobre o ocurrido.;2.0;0.5989933013916016;37.19457483291626
8;E;Pablo;ordenoulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;E;object;grammatical;match;ordenoulle;masc;ser;Pablo ordenoulle a Fernando ser totalmente sincero sobre o ocurrido.;2.0;0.00994873046875;41.610111713409424
8;F;Raquel;ordenoulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;F;object;grammatical;mismatch;ordenoulle;masc;ser;Raquel ordenoulle a Fernando ser totalmente sincero sobre o ocurrido.;2.0;0.00267791748046875;42.38558578491211
8;G;Pablo;ordenoulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;G;object;ungrammatical;match;ordenoulle;masc;ser;Pablo ordenoulle a Manuela ser totalmente sincero sobre o ocurrido.;2.0;1.9127120971679688;50.135000228881836
8;H;Raquel;ordenoulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;H;object;ungrammatical;mismatch;ordenoulle;masc;ser;Raquel ordenoulle a Manuela ser totalmente sincero sobre o ocurrido.;2.0;1.1102294921875;42.541441440582275
9;A;Mercedes;confesoulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;A;subject;grammatical;match;confesoulle;fem;ser;Mercedes confesoulle a Juana ser un pouco despreocupada con papeleo.;3.0;1.375131607055664;51.781468868255615
9;B;Mercedes;confesoulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;B;subject;grammatical;mismatch;confesoulle;fem;ser;Mercedes confesoulle a Luis ser un pouco despreocupada con papeleo.;3.0;5.075481414794922;58.58735752105713
9;C;Sergio;confesoulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;C;subject;ungrammatical;match;confesoulle;fem;ser;Sergio confesoulle a Juana ser un pouco despreocupada con papeleo.;3.0;1.546407699584961;53.60784959793091
9;D;Sergio;confesoulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;D;subject;ungrammatical;mismatch;confesoulle;fem;ser;Sergio confesoulle a Luis ser un pouco despreocupada con papeleo.;3.0;5.08976936340332;55.80864953994751
9;E;Mercedes;permitiulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;E;object;grammatical;match;permitiulle;fem;ser;Mercedes permitiulle a Juana ser un pouco despreocupada con papeleo.;3.0;1.3362655639648438;58.95963668823242
9;F;Sergio;permitiulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;F;object;grammatical;mismatch;permitiulle;fem;ser;Sergio permitiulle a Juana ser un pouco despreocupada con papeleo.;3.0;0.6610507965087891;64.42707347869873
9;G;Mercedes;permitiulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;G;object;ungrammatical;match;permitiulle;fem;ser;Mercedes permitiulle a Luis ser un pouco despreocupada con papeleo.;3.0;5.314023017883301;70.01334619522095
9;H;Sergio;permitiulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;H;object;ungrammatical;mismatch;permitiulle;fem;ser;Sergio permitiulle a Luis ser un pouco despreocupada con papeleo.;3.0;5.179399490356445;67.56509113311768
10;A;Jorge;expresoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;A;subject;grammatical;match;expresoulle;masc;ser;Jorge expresoulle a Alberto ser moi comprensivo coas circunstancias.;3.0;1.2902278900146484;38.343172550201416
10;B;Jorge;expresoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;B;subject;grammatical;mismatch;expresoulle;masc;ser;Jorge expresoulle a Beatriz ser moi comprensivo coas circunstancias.;3.0;4.984968185424805;38.58971118927002
10;C;Teresa;expresoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;C;subject;ungrammatical;match;expresoulle;masc;ser;Teresa expresoulle a Alberto ser moi comprensivo coas circunstancias.;3.0;1.1791648864746094;43.42953395843506
10;D;Teresa;expresoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;D;subject;ungrammatical;mismatch;expresoulle;masc;ser;Teresa expresoulle a Beatriz ser moi comprensivo coas circunstancias.;3.0;4.147493362426758;41.65553092956543
10;E;Jorge;encargoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;E;object;grammatical;match;encargoulle;masc;ser;Jorge encargoulle a Alberto ser moi comprensivo coas circunstancias.;3.0;2.2109317779541016;32.58860111236572
10;F;Teresa;encargoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;F;object;grammatical;mismatch;encargoulle;masc;ser;Teresa encargoulle a Alberto ser moi comprensivo coas circunstancias.;3.0;1.8565998077392578;33.67678356170654
10;G;Jorge;encargoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;G;object;ungrammatical;match;encargoulle;masc;ser;Jorge encargoulle a Beatriz ser moi comprensivo coas circunstancias.;3.0;6.813617706298828;37.55832862854004
10;H;Teresa;encargoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;H;object;ungrammatical;mismatch;encargoulle;masc;ser;Teresa encargoulle a Beatriz ser moi comprensivo coas circunstancias.;3.0;6.073154449462891;36.19789409637451
11;A;Nuria;declaroulle;a;Julia;ser;máis;produtiva;a última hora;11;A;subject;grammatical;match;declaroulle;fem;ser;Nuria declaroulle a Julia ser máis produtiva a última hora.;2.0;0.23714256286621094;43.747045040130615
11;B;Nuria;declaroulle;a;Diego;ser;máis;produtiva;a última hora;11;B;subject;grammatical;mismatch;declaroulle;fem;ser;Nuria declaroulle a Diego ser máis produtiva a última hora.;2.0;4.599151611328125;46.13866949081421
11;C;Álvaro;declaroulle;a;Julia;ser;máis;produtiva;a última hora;11;C;subject;ungrammatical;match;declaroulle;fem;ser;Álvaro declaroulle a Julia ser máis produtiva a última hora.;2.0;0.12651634216308594;47.117934703826904
11;D;Álvaro;declaroulle;a;Diego;ser;máis;produtiva;a última hora;11;D;subject;ungrammatical;mismatch;declaroulle;fem;ser;Álvaro declaroulle a Diego ser máis produtiva a última hora.;2.0;4.8114013671875;46.21151542663574
11;E;Nuria;mandoulle;a;Julia;ser;máis;produtiva;a última hora;11;E;object;grammatical;match;mandoulle;fem;ser;Nuria mandoulle a Julia ser máis produtiva a última hora.;2.0;1.4525785446166992;41.01086187362671
11;F;Álvaro;mandoulle;a;Julia;ser;máis;produtiva;a última hora;11;F;object;grammatical;mismatch;mandoulle;fem;ser;Álvaro mandoulle a Julia ser máis produtiva a última hora.;2.0;1.21551513671875;49.69735145568848
11;G;Nuria;mandoulle;a;Diego;ser;máis;produtiva;a última hora;11;G;object;ungrammatical;match;mandoulle;fem;ser;Nuria mandoulle a Diego ser máis produtiva a última hora.;2.0;2.4835004806518555;37.330559730529785
11;H;Álvaro;mandoulle;a;Diego;ser;máis;produtiva;a última hora;11;H;object;ungrammatical;mismatch;mandoulle;fem;ser;Álvaro mandoulle a Diego ser máis produtiva a última hora.;2.0;2.8523168563842773;42.56674575805664
12;A;Adrián;manifestoulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;A;subject;grammatical;match;manifestoulle;masc;ser;Adrián manifestoulle a Raúl ser algo desconfiado cos compañeiros.;2.0;1.609705924987793;48.84417915344238
12;B;Adrián;manifestoulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;B;subject;grammatical;mismatch;manifestoulle;masc;ser;Adrián manifestoulle a Irene ser algo desconfiado cos compañeiros.;2.0;1.8923282623291016;62.42328214645386
12;C;Silvia;manifestoulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;C;subject;ungrammatical;match;manifestoulle;masc;ser;Silvia manifestoulle a Raúl ser algo desconfiado cos compañeiros.;2.0;1.356165885925293;49.61877632141113
12;D;Silvia;manifestoulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;D;subject;ungrammatical;mismatch;manifestoulle;masc;ser;Silvia manifestoulle a Irene ser algo desconfiado cos compañeiros.;2.0;2.1478166580200195;54.08338212966919
12;E;Adrián;consentiulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;E;object;grammatical;match;consentiulle;masc;ser;Adrián consentiulle a Raúl ser algo desconfiado cos compañeiros.;2.0;1.5562734603881836;48.674095153808594
12;F;Silvia;consentiulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;F;object;grammatical;mismatch;consentiulle;masc;ser;Silvia consentiulle a Raúl ser algo desconfiado cos compañeiros.;2.0;1.1327486038208008;45.76683759689331
12;G;Adrián;consentiulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;G;object;ungrammatical;match;consentiulle;masc;ser;Adrián consentiulle a Irene ser algo desconfiado cos compañeiros.;2.0;2.0572710037231445;63.08468246459961
12;H;Silvia;consentiulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;H;object;ungrammatical;mismatch;consentiulle;masc;ser;Silvia consentiulle a Irene ser algo desconfiado cos compañeiros.;2.0;1.5829887390136719;53.63549757003784
13;A;Enrique;prometeulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;A;subject;grammatical;match;prometeulle;masc;estar;Enrique prometeulle a Iván estar moito máis espelido antes de conducir.;3.0;0.06060791015625;44.152533531188965
13;B;Enrique;prometeulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;B;subject;grammatical;mismatch;prometeulle;masc;estar;Enrique prometeulle a Alba estar moito máis espelido antes de conducir.;3.0;0.10317039489746094;42.90895318984985
13;C;Patricia;prometeulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;C;subject;ungrammatical;match;prometeulle;masc;estar;Patricia prometeulle a Iván estar moito máis espelido antes de conducir.;3.0;0.048150062561035156;44.19440507888794
13;D;Patricia;prometeulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;D;subject;ungrammatical;mismatch;prometeulle;masc;estar;Patricia prometeulle a Alba estar moito máis espelido antes de conducir.;3.0;0.14524269104003906;42.68105697631836
13;E;Enrique;aconselloulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;E;object;grammatical;match;aconselloulle;masc;estar;Enrique aconselloulle a Iván estar moito máis espelido antes de conducir.;3.0;0.04730033874511719;41.94979429244995
13;F;Patricia;aconselloulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;F;object;grammatical;mismatch;aconselloulle;masc;estar;Patricia aconselloulle a Iván estar moito máis espelido antes de conducir.;3.0;0.035236358642578125;43.884085178375244
13;G;Enrique;aconselloulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;G;object;ungrammatical;match;aconselloulle;masc;estar;Enrique aconselloulle a Alba estar moito máis espelido antes de conducir.;3.0;0.1301708221435547;39.501797676086426
13;H;Patricia;aconselloulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;H;object;ungrammatical;mismatch;aconselloulle;masc;estar;Patricia aconselloulle a Alba estar moito máis espelido antes de conducir.;3.0;0.1687784194946289;43.2306547164917
14;A;Rosa;recoñeceulle;a;Andrea;estar;moi;confundida;polos cambios;14;A;subject;grammatical;match;recoñeceulle;fem;estar;Rosa recoñeceulle a Andrea estar moi confundida polos cambios.;2.0;0.9648666381835938;51.29487943649292
14;B;Rosa;recoñeceulle;a;Rubén;estar;moi;confundida;polos cambios;14;B;subject;grammatical;mismatch;recoñeceulle;fem;estar;Rosa recoñeceulle a Rubén estar moi confundida polos cambios.;2.0;4.066189765930176;59.91907739639282
14;C;Ramón;recoñeceulle;a;Andrea;estar;moi;confundida;polos cambios;14;C;subject;ungrammatical;match;recoñeceulle;fem;estar;Ramón recoñeceulle a Andrea estar moi confundida polos cambios.;2.0;0.5141735076904297;62.738441944122314
14;D;Ramón;recoñeceulle;a;Rubén;estar;moi;confundida;polos cambios;14;D;subject;ungrammatical;mismatch;recoñeceulle;fem;estar;Ramón recoñeceulle a Rubén estar moi confundida polos cambios.;2.0;1.1408777236938477;61.487351417541504
14;E;Rosa;recriminoulle;a;Andrea;estar;moi;confundida;polos cambios;14;E;object;grammatical;match;recriminoulle;fem;estar;Rosa recriminoulle a Andrea estar moi confundida polos cambios.;2.0;1.066720962524414;37.73301410675049
14;F;Ramón;recriminoulle;a;Andrea;estar;moi;confundida;polos cambios;14;F;object;grammatical;mismatch;recriminoulle;fem;estar;Ramón recriminoulle a Andrea estar moi confundida polos cambios.;2.0;0.41202354431152344;43.71319246292114
14;G;Rosa;recriminoulle;a;Rubén;estar;moi;confundida;polos cambios;14;G;object;ungrammatical;match;recriminoulle;fem;estar;Rosa recriminoulle a Rubén estar moi confundida polos cambios.;2.0;3.0700435638427734;48.16796159744263
14;H;Ramón;recriminoulle;a;Rubén;estar;moi;confundida;polos cambios;14;H;object;ungrammatical;mismatch;recriminoulle;fem;estar;Ramón recriminoulle a Rubén estar moi confundida polos cambios.;2.0;2.1451454162597656;48.51498556137085
15;A;Vicente;reveloulle;a;Óscar;estar;moi;inquieto;polo xuízo;15;A;subject;grammatical;match;reveloulle;masc;estar;Vicente reveloulle a Óscar estar moi inquieto polo xuízo.;2.0;2.244291305541992;59.76050567626953
15;B;Vicente;reveloulle;a;Mónica;estar;moi;inquieto;polo xuízo;15;B;subject;grammatical;mismatch;reveloulle;masc;estar;Vicente reveloulle a Mónica estar moi inquieto polo xuízo.;2.0;5.7096052169799805;44.639883041381836
