item;cond;NP1;C.VB;A;NP2;inf;ADV;ADJ;PP;item.1;cond.1;control;grammaticality;distractor;control_verb;adj_gender;infinitive;sentence;adj_tokenization_len;adj_surprisal;sentence_surprisal
3;C;Juan;reveloulle;a;Cristina;ser;moi;temerosa;durante as tormentas;3;C;subject;ungrammatical;match;reveloulle;fem;ser;El reveloulle a ela ser moi temerosa durante as tormentas.;3.0;0.00177764892578125;25.89742088317871
3;D;Juan;reveloulle;a;Javier;ser;moi;temerosa;durante as tormentas;3;D;subject;ungrammatical;mismatch;reveloulle;fem;ser;El reveloulle a el ser moi temerosa durante as tormentas.;3.0;7.212319374084473;33.49163818359375
3;E;Ana;reprochoulle;a;Cristina;ser;moi;temerosa;durante as tormentas;3;E;object;grammatical;match;reprochoulle;fem;ser;Ela reprochoulle a ela ser moi temerosa durante as tormentas.;3.0;0.0042591094970703125;21.583662033081055
3;F;Juan;reprochoulle;a;Cristina;ser;moi;temerosa;durante as tormentas;3;F;object;grammatical;mismatch;reprochoulle;fem;ser;El reprochoulle a ela ser moi temerosa durante as tormentas.;3.0;0.00124359130859375;23.58040475845337
3;G;Ana;reprochoulle;a;Javier;ser;moi;temerosa;durante as tormentas;3;G;object;ungrammatical;match;reprochoulle;fem;ser;Ela reprochoulle a el ser moi temerosa durante as tormentas.;3.0;6.330061912536621;28.960421085357666
3;H;Juan;reprochoulle;a;Javier;ser;moi;temerosa;durante as tormentas;3;H;object;ungrammatical;mismatch;reprochoulle;fem;ser;El reprochoulle a el ser moi temerosa durante as tormentas.;3.0;7.708766937255859;33.19272470474243
4;A;Daniel;garantizoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;A;subject;grammatical;match;garantizoulle;masc;ser;El garantizoulle a el ser máis afectuoso cos clientes.;2.0;1.0177040100097656;33.37659406661987
4;B;Daniel;garantizoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;B;subject;grammatical;mismatch;garantizoulle;masc;ser;El garantizoulle a ela ser máis afectuoso cos clientes.;2.0;4.944596290588379;41.48571157455444
4;C;Marta;garantizoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;C;subject;ungrammatical;match;garantizoulle;masc;ser;Ela garantizoulle a el ser máis afectuoso cos clientes.;2.0;0.5862178802490234;29.465759754180908
4;D;Marta;garantizoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;D;subject;ungrammatical;mismatch;garantizoulle;masc;ser;Ela garantizoulle a ela ser máis afectuoso cos clientes.;2.0;4.140982627868652;34.981236934661865
4;E;Daniel;recomendoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;E;object;grammatical;match;recomendoulle;masc;ser;El recomendoulle a el ser máis afectuoso cos clientes.;2.0;0.7279014587402344;27.088566780090332
4;F;Marta;recomendoulle;a;Jesús;ser;máis;afectuoso;cos clientes;4;F;object;grammatical;mismatch;recomendoulle;masc;ser;Ela recomendoulle a el ser máis afectuoso cos clientes.;2.0;0.6567420959472656;24.125164031982422
4;G;Daniel;recomendoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;G;object;ungrammatical;match;recomendoulle;masc;ser;El recomendoulle a ela ser máis afectuoso cos clientes.;2.0;5.231538772583008;34.68951463699341
4;H;Marta;recomendoulle;a;Antonia;ser;máis;afectuoso;cos clientes;4;H;object;ungrammatical;mismatch;recomendoulle;masc;ser;Ela recomendoulle a ela ser máis afectuoso cos clientes.;2.0;3.852994918823242;28.13584280014038
5;A;Dolores;confirmoulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;A;subject;grammatical;match;confirmoulle;fem;ser;Ela confirmoulle a ela ser sempre tan competitiva no traballo.;2.0;2.883861541748047;36.18088150024414
5;B;Dolores;confirmoulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;B;subject;grammatical;mismatch;confirmoulle;fem;ser;Ela confirmoulle a el ser sempre tan competitiva no traballo.;2.0;6.3413238525390625;41.61102342605591
5;C;Carlos;confirmoulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;C;subject;ungrammatical;match;confirmoulle;fem;ser;El confirmoulle a ela ser sempre tan competitiva no traballo.;2.0;2.95782470703125;38.564483642578125
5;D;Carlos;confirmoulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;D;subject;ungrammatical;mismatch;confirmoulle;fem;ser;El confirmoulle a el ser sempre tan competitiva no traballo.;2.0;7.3704376220703125;45.35103940963745
5;E;Dolores;impediulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;E;object;grammatical;match;impediulle;fem;ser;Ela impediulle a ela ser sempre tan competitiva no traballo.;2.0;2.582413673400879;43.13645887374878
5;F;Carlos;impediulle;a;Lucía;ser;sempre tan;competitiva;no traballo;5;F;object;grammatical;mismatch;impediulle;fem;ser;El impediulle a ela ser sempre tan competitiva no traballo.;2.0;2.739224433898926;43.34759521484375
5;G;Dolores;impediulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;G;object;ungrammatical;match;impediulle;fem;ser;Ela impediulle a el ser sempre tan competitiva no traballo.;2.0;6.662199020385742;49.8321852684021
5;H;Carlos;impediulle;a;Alejandro;ser;sempre tan;competitiva;no traballo;5;H;object;ungrammatical;mismatch;impediulle;fem;ser;El impediulle a el ser sempre tan competitiva no traballo.;2.0;7.652169227600098;51.93651819229126
6;A;Miguel;desmentiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;A;subject;grammatical;match;desmentiulle;masc;ser;El desmentiulle a el ser demasiado cobizoso cos beneficios.;3.0;0.0011730194091796875;31.836589336395264
6;B;Miguel;desmentiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;B;subject;grammatical;mismatch;desmentiulle;masc;ser;El desmentiulle a ela ser demasiado cobizoso cos beneficios.;3.0;5.340173721313477;39.44232988357544
6;C;Sara;desmentiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;C;subject;ungrammatical;match;desmentiulle;masc;ser;Ela desmentiulle a el ser demasiado cobizoso cos beneficios.;3.0;0.00262451171875;30.359455585479736
6;D;Sara;desmentiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;D;subject;ungrammatical;mismatch;desmentiulle;masc;ser;Ela desmentiulle a ela ser demasiado cobizoso cos beneficios.;3.0;3.891468048095703;34.24732828140259
6;E;Miguel;prohibiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;E;object;grammatical;match;prohibiulle;masc;ser;El prohibiulle a el ser demasiado cobizoso cos beneficios.;3.0;0.0010738372802734375;33.317689418792725
6;F;Sara;prohibiulle;a;Rafael;ser;demasiado;cobizoso;cos beneficios;6;F;object;grammatical;mismatch;prohibiulle;masc;ser;Ela prohibiulle a el ser demasiado cobizoso cos beneficios.;3.0;0.0012969970703125;36.043829917907715
6;G;Miguel;prohibiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;G;object;ungrammatical;match;prohibiulle;masc;ser;El prohibiulle a ela ser demasiado cobizoso cos beneficios.;3.0;4.841245651245117;41.733604431152344
6;H;Sara;prohibiulle;a;Paula;ser;demasiado;cobizoso;cos beneficios;6;H;object;ungrammatical;mismatch;prohibiulle;masc;ser;Ela prohibiulle a ela ser demasiado cobizoso cos beneficios.;3.0;4.023761749267578;41.72761869430542
7;A;Elena;xuroulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;A;subject;grammatical;match;xuroulle;fem;ser;Ela xuroulle a ela ser absolutamente honesta na declaración.;2.0;0.3474159240722656;24.217134952545166
7;B;Elena;xuroulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;B;subject;grammatical;mismatch;xuroulle;fem;ser;Ela xuroulle a el ser absolutamente honesta na declaración.;2.0;3.038693428039551;31.098389148712158
7;C;Pedro;xuroulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;C;subject;ungrammatical;match;xuroulle;fem;ser;El xuroulle a ela ser absolutamente honesta na declaración.;2.0;0.6499557495117188;25.173078536987305
7;D;Pedro;xuroulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;D;subject;ungrammatical;mismatch;xuroulle;fem;ser;El xuroulle a el ser absolutamente honesta na declaración.;2.0;5.161554336547852;31.733298301696777
7;E;Elena;esixiulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;E;object;grammatical;match;esixiulle;fem;ser;Ela esixiulle a ela ser absolutamente honesta na declaración.;2.0;0.33458423614501953;21.81832456588745
7;F;Pedro;esixiulle;a;Pilar;ser;absolutamente;honesta;na declaración;7;F;object;grammatical;mismatch;esixiulle;fem;ser;El esixiulle a ela ser absolutamente honesta na declaración.;2.0;0.3234548568725586;24.577180862426758
7;G;Elena;esixiulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;G;object;ungrammatical;match;esixiulle;fem;ser;Ela esixiulle a el ser absolutamente honesta na declaración.;2.0;2.696131706237793;28.040140628814697
7;H;Pedro;esixiulle;a;Ángel;ser;absolutamente;honesta;na declaración;7;H;object;ungrammatical;mismatch;esixiulle;fem;ser;El esixiulle a el ser absolutamente honesta na declaración.;2.0;4.097309112548828;30.619797706604004
8;A;Pablo;aseguroulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;A;subject;grammatical;match;aseguroulle;masc;ser;El aseguroulle a el ser totalmente sincero sobre o ocurrido.;2.0;0.0042877197265625;31.549124240875244
8;B;Pablo;aseguroulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;B;subject;grammatical;mismatch;aseguroulle;masc;ser;El aseguroulle a ela ser totalmente sincero sobre o ocurrido.;2.0;1.585550308227539;32.62630319595337
8;C;Raquel;aseguroulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;C;subject;ungrammatical;match;aseguroulle;masc;ser;Ela aseguroulle a el ser totalmente sincero sobre o ocurrido.;2.0;0.0075244903564453125;28.03410768508911
8;D;Raquel;aseguroulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;D;subject;ungrammatical;mismatch;aseguroulle;masc;ser;Ela aseguroulle a ela ser totalmente sincero sobre o ocurrido.;2.0;1.8998336791992188;27.914438247680664
8;E;Pablo;ordenoulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;E;object;grammatical;match;ordenoulle;masc;ser;El ordenoulle a el ser totalmente sincero sobre o ocurrido.;2.0;0.010282516479492188;33.36894941329956
8;F;Raquel;ordenoulle;a;Fernando;ser;totalmente;sincero;sobre o ocurrido;8;F;object;grammatical;mismatch;ordenoulle;masc;ser;Ela ordenoulle a el ser totalmente sincero sobre o ocurrido.;2.0;0.00482940673828125;33.948015213012695
8;G;Pablo;ordenoulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;G;object;ungrammatical;match;ordenoulle;masc;ser;El ordenoulle a ela ser totalmente sincero sobre o ocurrido.;2.0;3.1005001068115234;38.21484613418579
8;H;Raquel;ordenoulle;a;Manuela;ser;totalmente;sincero;sobre o ocurrido;8;H;object;ungrammatical;mismatch;ordenoulle;masc;ser;Ela ordenoulle a ela ser totalmente sincero sobre o ocurrido.;2.0;2.143617630004883;33.44155931472778
9;A;Mercedes;confesoulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;A;subject;grammatical;match;confesoulle;fem;ser;Ela confesoulle a ela ser un pouco despreocupada con papeleo.;3.0;0.06372451782226562;38.049241065979004
9;B;Mercedes;confesoulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;B;subject;grammatical;mismatch;confesoulle;fem;ser;Ela confesoulle a el ser un pouco despreocupada con papeleo.;3.0;6.122766494750977;45.57517910003662
9;C;Sergio;confesoulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;C;subject;ungrammatical;match;confesoulle;fem;ser;El confesoulle a ela ser un pouco despreocupada con papeleo.;3.0;0.07479667663574219;39.807162284851074
9;D;Sergio;confesoulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;D;subject;ungrammatical;mismatch;confesoulle;fem;ser;El confesoulle a el ser un pouco despreocupada con papeleo.;3.0;5.83991813659668;47.98146152496338
9;E;Mercedes;permitiulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;E;object;grammatical;match;permitiulle;fem;ser;Ela permitiulle a ela ser un pouco despreocupada con papeleo.;3.0;0.06737899780273438;49.01641082763672
9;F;Sergio;permitiulle;a;Juana;ser;un pouco;despreocupada;con papeleo;9;F;object;grammatical;mismatch;permitiulle;fem;ser;El permitiulle a ela ser un pouco despreocupada con papeleo.;3.0;0.0510711669921875;54.378727436065674
9;G;Mercedes;permitiulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;G;object;ungrammatical;match;permitiulle;fem;ser;Ela permitiulle a el ser un pouco despreocupada con papeleo.;3.0;5.825674057006836;55.635132789611816
9;H;Sergio;permitiulle;a;Luis;ser;un pouco;despreocupada;con papeleo;9;H;object;ungrammatical;mismatch;permitiulle;fem;ser;El permitiulle a el ser un pouco despreocupada con papeleo.;3.0;6.428526878356934;63.4563946723938
10;A;Jorge;expresoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;A;subject;grammatical;match;expresoulle;masc;ser;El expresoulle a el ser moi comprensivo coas circunstancias.;3.0;1.0338001251220703;23.367338180541992
10;B;Jorge;expresoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;B;subject;grammatical;mismatch;expresoulle;masc;ser;El expresoulle a ela ser moi comprensivo coas circunstancias.;3.0;7.119289398193359;33.163615226745605
10;C;Teresa;expresoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;C;subject;ungrammatical;match;expresoulle;masc;ser;Ela expresoulle a el ser moi comprensivo coas circunstancias.;3.0;1.7841033935546875;27.71426010131836
10;D;Teresa;expresoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;D;subject;ungrammatical;mismatch;expresoulle;masc;ser;Ela expresoulle a ela ser moi comprensivo coas circunstancias.;3.0;7.105060577392578;32.68627452850342
10;E;Jorge;encargoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;E;object;grammatical;match;encargoulle;masc;ser;El encargoulle a el ser moi comprensivo coas circunstancias.;3.0;1.641256332397461;29.182444095611572
10;F;Teresa;encargoulle;a;Alberto;ser;moi;comprensivo;coas circunstancias;10;F;object;grammatical;mismatch;encargoulle;masc;ser;Ela encargoulle a el ser moi comprensivo coas circunstancias.;3.0;1.9190483093261719;28.781410217285156
10;G;Jorge;encargoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;G;object;ungrammatical;match;encargoulle;masc;ser;El encargoulle a ela ser moi comprensivo coas circunstancias.;3.0;8.487161636352539;38.97743034362793
10;H;Teresa;encargoulle;a;Beatriz;ser;moi;comprensivo;coas circunstancias;10;H;object;ungrammatical;mismatch;encargoulle;masc;ser;Ela encargoulle a ela ser moi comprensivo coas circunstancias.;3.0;8.307703971862793;36.22684621810913
11;A;Nuria;declaroulle;a;Julia;ser;máis;produtiva;a última hora;11;A;subject;grammatical;match;declaroulle;fem;ser;Ela declaroulle a ela ser máis produtiva a última hora.;2.0;0.06489276885986328;23.066434860229492
11;B;Nuria;declaroulle;a;Diego;ser;máis;produtiva;a última hora;11;B;subject;grammatical;mismatch;declaroulle;fem;ser;Ela declaroulle a el ser máis produtiva a última hora.;2.0;5.3523054122924805;30.36616039276123
11;C;Álvaro;declaroulle;a;Julia;ser;máis;produtiva;a última hora;11;C;subject;ungrammatical;match;declaroulle;fem;ser;El declaroulle a ela ser máis produtiva a última hora.;2.0;0.04733467102050781;26.562819004058838
11;D;Álvaro;declaroulle;a;Diego;ser;máis;produtiva;a última hora;11;D;subject;ungrammatical;mismatch;declaroulle;fem;ser;El declaroulle a el ser máis produtiva a última hora.;2.0;5.940054893493652;32.65584754943848
11;E;Nuria;mandoulle;a;Julia;ser;máis;produtiva;a última hora;11;E;object;grammatical;match;mandoulle;fem;ser;Ela mandoulle a ela ser máis produtiva a última hora.;2.0;0.4330024719238281;26.71922779083252
11;F;Álvaro;mandoulle;a;Julia;ser;máis;produtiva;a última hora;11;F;object;grammatical;mismatch;mandoulle;fem;ser;El mandoulle a ela ser máis produtiva a última hora.;2.0;0.38701343536376953;27.359776496887207
11;G;Nuria;mandoulle;a;Diego;ser;máis;produtiva;a última hora;11;G;object;ungrammatical;match;mandoulle;fem;ser;Ela mandoulle a el ser máis produtiva a última hora.;2.0;3.1239919662475586;35.04829263687134
11;H;Álvaro;mandoulle;a;Diego;ser;máis;produtiva;a última hora;11;H;object;ungrammatical;mismatch;mandoulle;fem;ser;El mandoulle a el ser máis produtiva a última hora.;2.0;3.550368309020996;33.83693075180054
12;A;Adrián;manifestoulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;A;subject;grammatical;match;manifestoulle;masc;ser;El manifestoulle a el ser algo desconfiado cos compañeiros.;2.0;1.4306697845458984;38.22280931472778
12;B;Adrián;manifestoulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;B;subject;grammatical;mismatch;manifestoulle;masc;ser;El manifestoulle a ela ser algo desconfiado cos compañeiros.;2.0;2.204657554626465;42.44788599014282
12;C;Silvia;manifestoulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;C;subject;ungrammatical;match;manifestoulle;masc;ser;Ela manifestoulle a el ser algo desconfiado cos compañeiros.;2.0;2.035989761352539;43.43585157394409
12;D;Silvia;manifestoulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;D;subject;ungrammatical;mismatch;manifestoulle;masc;ser;Ela manifestoulle a ela ser algo desconfiado cos compañeiros.;2.0;2.766739845275879;41.70756959915161
12;E;Adrián;consentiulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;E;object;grammatical;match;consentiulle;masc;ser;El consentiulle a el ser algo desconfiado cos compañeiros.;2.0;1.7745952606201172;33.92117643356323
12;F;Silvia;consentiulle;a;Raúl;ser;algo;desconfiado;cos compañeiros;12;F;object;grammatical;mismatch;consentiulle;masc;ser;Ela consentiulle a el ser algo desconfiado cos compañeiros.;2.0;2.094834327697754;38.74927568435669
12;G;Adrián;consentiulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;G;object;ungrammatical;match;consentiulle;masc;ser;El consentiulle a ela ser algo desconfiado cos compañeiros.;2.0;2.089557647705078;40.537654399871826
12;H;Silvia;consentiulle;a;Irene;ser;algo;desconfiado;cos compañeiros;12;H;object;ungrammatical;mismatch;consentiulle;masc;ser;Ela consentiulle a ela ser algo desconfiado cos compañeiros.;2.0;2.702604293823242;40.42111682891846
13;A;Enrique;prometeulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;A;subject;grammatical;match;prometeulle;masc;estar;El prometeulle a el estar moito máis espelido antes de conducir.;3.0;0.09885025024414062;34.77509117126465
13;B;Enrique;prometeulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;B;subject;grammatical;mismatch;prometeulle;masc;estar;El prometeulle a ela estar moito máis espelido antes de conducir.;3.0;1.7496223449707031;38.264193058013916
13;C;Patricia;prometeulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;C;subject;ungrammatical;match;prometeulle;masc;estar;Ela prometeulle a el estar moito máis espelido antes de conducir.;3.0;0.14462566375732422;34.559354305267334
13;D;Patricia;prometeulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;D;subject;ungrammatical;mismatch;prometeulle;masc;estar;Ela prometeulle a ela estar moito máis espelido antes de conducir.;3.0;1.6408271789550781;34.666165828704834
13;E;Enrique;aconselloulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;E;object;grammatical;match;aconselloulle;masc;estar;El aconselloulle a el estar moito máis espelido antes de conducir.;3.0;0.08952617645263672;32.168760776519775
13;F;Patricia;aconselloulle;a;Iván;estar;moito máis;espelido;antes de conducir;13;F;object;grammatical;mismatch;aconselloulle;masc;estar;Ela aconselloulle a el estar moito máis espelido antes de conducir.;3.0;0.15338802337646484;33.16315937042236
13;G;Enrique;aconselloulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;G;object;ungrammatical;match;aconselloulle;masc;estar;El aconselloulle a ela estar moito máis espelido antes de conducir.;3.0;2.013692855834961;37.267744064331055
13;H;Patricia;aconselloulle;a;Alba;estar;moito máis;espelido;antes de conducir;13;H;object;ungrammatical;mismatch;aconselloulle;masc;estar;Ela aconselloulle a ela estar moito máis espelido antes de conducir.;3.0;1.359379768371582;33.309250831604004
14;A;Rosa;recoñeceulle;a;Andrea;estar;moi;confundida;polos cambios;14;A;subject;grammatical;match;recoñeceulle;fem;estar;Ela recoñeceulle a ela estar moi confundida polos cambios.;2.0;0.3425617218017578;39.239830493927
14;B;Rosa;recoñeceulle;a;Rubén;estar;moi;confundida;polos cambios;14;B;subject;grammatical;mismatch;recoñeceulle;fem;estar;Ela recoñeceulle a el estar moi confundida polos cambios.;2.0;3.511373519897461;42.01402759552002
14;C;Ramón;recoñeceulle;a;Andrea;estar;moi;confundida;polos cambios;14;C;subject;ungrammatical;match;recoñeceulle;fem;estar;El recoñeceulle a ela estar moi confundida polos cambios.;2.0;0.2646770477294922;38.5135703086853
14;D;Ramón;recoñeceulle;a;Rubén;estar;moi;confundida;polos cambios;14;D;subject;ungrammatical;mismatch;recoñeceulle;fem;estar;El recoñeceulle a el estar moi confundida polos cambios.;2.0;4.812399864196777;40.547993659973145
14;E;Rosa;recriminoulle;a;Andrea;estar;moi;confundida;polos cambios;14;E;object;grammatical;match;recriminoulle;fem;estar;Ela recriminoulle a ela estar moi confundida polos cambios.;2.0;0.18601036071777344;31.00857973098755
14;F;Ramón;recriminoulle;a;Andrea;estar;moi;confundida;polos cambios;14;F;object;grammatical;mismatch;recriminoulle;fem;estar;El recriminoulle a ela estar moi confundida polos cambios.;2.0;0.14872169494628906;29.989765167236328
14;G;Rosa;recriminoulle;a;Rubén;estar;moi;confundida;polos cambios;14;G;object;ungrammatical;match;recriminoulle;fem;estar;Ela recriminoulle a el estar moi confundida polos cambios.;2.0;4.358789443969727;34.64990854263306
14;H;Ramón;recriminoulle;a;Rubén;estar;moi;confundida;polos cambios;14;H;object;ungrammatical;mismatch;recriminoulle;fem;estar;El recriminoulle a el estar moi confundida polos cambios.;2.0;5.085049629211426;32.24625015258789
15;A;Vicente;reveloulle;a;Óscar;estar;moi;inquieto;polo xuízo;15;A;subject;grammatical;match;reveloulle;masc;estar;El reveloulle a el estar moi inquieto polo xuízo.;2.0;1.9345617294311523;31.92223882675171
15;B;Vicente;reveloulle;a;Mónica;estar;moi;inquieto;polo xuízo;15;B;subject;grammatical;mismatch;reveloulle;masc;estar;El reveloulle a ela estar moi inquieto polo xuízo.;2.0;5.822977066040039;37.29565191268921
15;C;Rocío;reveloulle;a;Óscar;estar;moi;inquieto;polo xuízo;15;C;subject;ungrammatical;match;reveloulle;masc;estar;Ela reveloulle a el estar moi inquieto polo xuízo.;2.0;2.1375131607055664;30.935728073120117
15;D;Rocío;reveloulle;a;Mónica;estar;moi;inquieto;polo xuízo;15;D;subject;ungrammatical;mismatch;reveloulle;masc;estar;Ela reveloulle a ela estar moi inquieto polo xuízo.;2.0;5.06305456161499;33.7393102645874
15;E;Vicente;reprochoulle;a;Óscar;estar;moi;inquieto;polo xuízo;15;E;object;grammatical;match;reprochoulle;masc;estar;El reprochoulle a el estar moi inquieto polo xuízo.;2.0;1.6018829345703125;26.042299270629883
15;F;Rocío;reprochoulle;a;Óscar;estar;moi;inquieto;polo xuízo;15;F;object;grammatical;mismatch;reprochoulle;masc;estar;Ela reprochoulle a el estar moi inquieto polo xuízo.;2.0;2.4306230545043945;26.04634952545166
