item;cond;NP1;le;C.VB;A;NP2;inf;ADV;ADJ;PP;item.1;cond.1;control;grammaticality;distractor;control_verb;adj_gender;infinitive;sentence;adj_tokenization_len;adj_surprisal;sentence_surprisal
6;B;Miguel;le;desmintió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;B;subject;grammatical;mismatch;desmintió;masc;ser;Él le desmintió a ella ser demasiado codicioso con los beneficios.;2.0;1.0120697021484375;27.5832781791687
6;C;Sara;le;desmintió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;C;subject;ungrammatical;match;desmintió;masc;ser;Ella le desmintió a él ser demasiado codicioso con los beneficios.;2.0;0.3109245300292969;24.870558738708496
6;D;Sara;le;desmintió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;D;subject;ungrammatical;mismatch;desmintió;masc;ser;Ella le desmintió a ella ser demasiado codicioso con los beneficios.;2.0;2.178190231323242;33.88008785247803
6;E;Miguel;le;prohibió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;E;object;grammatical;match;prohibió;masc;ser;Él le prohibió a él ser demasiado codicioso con los beneficios.;2.0;0.26985740661621094;30.450602531433105
6;F;Sara;le;prohibió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;F;object;grammatical;mismatch;prohibió;masc;ser;Ella le prohibió a él ser demasiado codicioso con los beneficios.;2.0;0.2851428985595703;28.57803773880005
6;G;Miguel;le;prohibió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;G;object;ungrammatical;match;prohibió;masc;ser;Él le prohibió a ella ser demasiado codicioso con los beneficios.;2.0;1.7577285766601562;32.5768404006958
6;H;Sara;le;prohibió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;H;object;ungrammatical;mismatch;prohibió;masc;ser;Ella le prohibió a ella ser demasiado codicioso con los beneficios.;2.0;2.462373733520508;38.46265935897827
7;A;Elena;le;juró;a;Pilar;ser;absolutamente;honesta;en la declaración;7;A;subject;grammatical;match;juró;fem;ser;Ella le juró a ella ser absolutamente honesta en la declaración.;1.0;3.4779300689697266;27.474071979522705
7;B;Elena;le;juró;a;Ángel;ser;absolutamente;honesta;en la declaración;7;B;subject;grammatical;mismatch;juró;fem;ser;Ella le juró a él ser absolutamente honesta en la declaración.;1.0;4.312004566192627;22.280871868133545
7;C;Pedro;le;juró;a;Pilar;ser;absolutamente;honesta;en la declaración;7;C;subject;ungrammatical;match;juró;fem;ser;Él le juró a ella ser absolutamente honesta en la declaración.;1.0;6.1727776527404785;25.70493793487549
7;D;Pedro;le;juró;a;Ángel;ser;absolutamente;honesta;en la declaración;7;D;subject;ungrammatical;mismatch;juró;fem;ser;Él le juró a él ser absolutamente honesta en la declaración.;1.0;8.517294883728027;41.84098482131958
7;E;Elena;le;exigió;a;Pilar;ser;absolutamente;honesta;en la declaración;7;E;object;grammatical;match;exigió;fem;ser;Ella le exigió a ella ser absolutamente honesta en la declaración.;1.0;2.446658134460449;24.759506225585938
7;F;Pedro;le;exigió;a;Pilar;ser;absolutamente;honesta;en la declaración;7;F;object;grammatical;mismatch;exigió;fem;ser;Él le exigió a ella ser absolutamente honesta en la declaración.;1.0;2.4755287170410156;21.267354011535645
7;G;Elena;le;exigió;a;Ángel;ser;absolutamente;honesta;en la declaración;7;G;object;ungrammatical;match;exigió;fem;ser;Ella le exigió a él ser absolutamente honesta en la declaración.;1.0;4.654589653015137;23.724421501159668
7;H;Pedro;le;exigió;a;Ángel;ser;absolutamente;honesta;en la declaración;7;H;object;ungrammatical;mismatch;exigió;fem;ser;Él le exigió a él ser absolutamente honesta en la declaración.;1.0;6.3877692222595215;36.457459449768066
8;A;Pablo;le;aseguró;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;A;subject;grammatical;match;aseguró;masc;ser;Él le aseguró a él ser totalmente sincero sobre lo ocurrido.;1.0;1.999455451965332;22.56028413772583
8;B;Pablo;le;aseguró;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;B;subject;grammatical;mismatch;aseguró;masc;ser;Él le aseguró a ella ser totalmente sincero sobre lo ocurrido.;1.0;2.543972969055176;18.534767150878906
8;C;Raquel;le;aseguró;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;C;subject;ungrammatical;match;aseguró;masc;ser;Ella le aseguró a él ser totalmente sincero sobre lo ocurrido.;1.0;2.976053237915039;19.387856483459473
8;D;Raquel;le;aseguró;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;D;subject;ungrammatical;mismatch;aseguró;masc;ser;Ella le aseguró a ella ser totalmente sincero sobre lo ocurrido.;1.0;5.657115936279297;32.20311117172241
8;E;Pablo;le;ordenó;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;E;object;grammatical;match;ordenó;masc;ser;Él le ordenó a él ser totalmente sincero sobre lo ocurrido.;1.0;2.168376922607422;19.962916374206543
8;F;Raquel;le;ordenó;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;F;object;grammatical;mismatch;ordenó;masc;ser;Ella le ordenó a él ser totalmente sincero sobre lo ocurrido.;1.0;2.267770767211914;16.19834327697754
8;G;Pablo;le;ordenó;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;G;object;ungrammatical;match;ordenó;masc;ser;Él le ordenó a ella ser totalmente sincero sobre lo ocurrido.;1.0;4.629185676574707;19.7727952003479
8;H;Raquel;le;ordenó;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;H;object;ungrammatical;mismatch;ordenó;masc;ser;Ella le ordenó a ella ser totalmente sincero sobre lo ocurrido.;1.0;5.0618486404418945;28.595436096191406
9;A;Mercedes;le;confesó;a;Juana;ser;un poco;despreocupada;con el papeleo;9;A;subject;grammatical;match;confesó;fem;ser;Ella le confesó a ella ser un poco despreocupada con el papeleo.;3.0;0.03495597839355469;19.06588888168335
9;B;Mercedes;le;confesó;a;Luis;ser;un poco;despreocupada;con el papeleo;9;B;subject;grammatical;mismatch;confesó;fem;ser;Ella le confesó a él ser un poco despreocupada con el papeleo.;3.0;0.35007476806640625;12.646129608154297
9;C;Sergio;le;confesó;a;Juana;ser;un poco;despreocupada;con el papeleo;9;C;subject;ungrammatical;match;confesó;fem;ser;Él le confesó a ella ser un poco despreocupada con el papeleo.;3.0;2.0070953369140625;14.781606674194336
9;D;Sergio;le;confesó;a;Luis;ser;un poco;despreocupada;con el papeleo;9;D;subject;ungrammatical;mismatch;confesó;fem;ser;Él le confesó a él ser un poco despreocupada con el papeleo.;3.0;5.1527204513549805;31.71356725692749
9;E;Mercedes;le;permitió;a;Juana;ser;un poco;despreocupada;con el papeleo;9;E;object;grammatical;match;permitió;fem;ser;Ella le permitió a ella ser un poco despreocupada con el papeleo.;3.0;0.024913787841796875;16.623559951782227
9;F;Sergio;le;permitió;a;Juana;ser;un poco;despreocupada;con el papeleo;9;F;object;grammatical;mismatch;permitió;fem;ser;Él le permitió a ella ser un poco despreocupada con el papeleo.;3.0;0.13293838500976562;14.388877868652344
9;G;Mercedes;le;permitió;a;Luis;ser;un poco;despreocupada;con el papeleo;9;G;object;ungrammatical;match;permitió;fem;ser;Ella le permitió a él ser un poco despreocupada con el papeleo.;3.0;3.7466888427734375;17.14397668838501
9;H;Sergio;le;permitió;a;Luis;ser;un poco;despreocupada;con el papeleo;9;H;object;ungrammatical;mismatch;permitió;fem;ser;Él le permitió a él ser un poco despreocupada con el papeleo.;3.0;5.506410598754883;28.47486162185669
10;A;Jorge;le;expresó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;A;subject;grammatical;match;expresó;masc;ser;Él le expresó a él ser muy comprensivo con las circunstancias.;2.0;0.040935516357421875;27.26486301422119
10;B;Jorge;le;expresó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;B;subject;grammatical;mismatch;expresó;masc;ser;Él le expresó a ella ser muy comprensivo con las circunstancias.;2.0;0.6496849060058594;25.914888858795166
10;C;Teresa;le;expresó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;C;subject;ungrammatical;match;expresó;masc;ser;Ella le expresó a él ser muy comprensivo con las circunstancias.;2.0;0.09136962890625;23.730399131774902
10;D;Teresa;le;expresó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;D;subject;ungrammatical;mismatch;expresó;masc;ser;Ella le expresó a ella ser muy comprensivo con las circunstancias.;2.0;2.8220138549804688;35.117361545562744
10;E;Jorge;le;encargó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;E;object;grammatical;match;encargó;masc;ser;Él le encargó a él ser muy comprensivo con las circunstancias.;2.0;0.0077610015869140625;21.193599700927734
10;F;Teresa;le;encargó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;F;object;grammatical;mismatch;encargó;masc;ser;Ella le encargó a él ser muy comprensivo con las circunstancias.;2.0;0.008928298950195312;18.91598415374756
10;G;Jorge;le;encargó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;G;object;ungrammatical;match;encargó;masc;ser;Él le encargó a ella ser muy comprensivo con las circunstancias.;2.0;1.186777114868164;20.11691665649414
10;H;Teresa;le;encargó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;H;object;ungrammatical;mismatch;encargó;masc;ser;Ella le encargó a ella ser muy comprensivo con las circunstancias.;2.0;2.9760475158691406;30.45592212677002
11;A;Nuria;le;declaró;a;Julia;ser;más;productiva;a última hora;11;A;subject;grammatical;match;declaró;fem;ser;Ella le declaró a ella ser más productiva a última hora.;1.0;6.438581466674805;28.926523685455322
11;B;Nuria;le;declaró;a;Diego;ser;más;productiva;a última hora;11;B;subject;grammatical;mismatch;declaró;fem;ser;Ella le declaró a él ser más productiva a última hora.;1.0;7.994783401489258;26.775446891784668
11;C;Álvaro;le;declaró;a;Julia;ser;más;productiva;a última hora;11;C;subject;ungrammatical;match;declaró;fem;ser;Él le declaró a ella ser más productiva a última hora.;1.0;6.3211445808410645;25.35127592086792
11;D;Álvaro;le;declaró;a;Diego;ser;más;productiva;a última hora;11;D;subject;ungrammatical;mismatch;declaró;fem;ser;Él le declaró a él ser más productiva a última hora.;1.0;9.508888244628906;39.52780818939209
11;E;Nuria;le;mandó;a;Julia;ser;más;productiva;a última hora;11;E;object;grammatical;match;mandó;fem;ser;Ella le mandó a ella ser más productiva a última hora.;1.0;5.282717704772949;21.816255569458008
11;F;Álvaro;le;mandó;a;Julia;ser;más;productiva;a última hora;11;F;object;grammatical;mismatch;mandó;fem;ser;Él le mandó a ella ser más productiva a última hora.;1.0;5.30381441116333;19.625351428985596
11;G;Nuria;le;mandó;a;Diego;ser;más;productiva;a última hora;11;G;object;ungrammatical;match;mandó;fem;ser;Ella le mandó a él ser más productiva a última hora.;1.0;8.221785545349121;22.16616916656494
11;H;Álvaro;le;mandó;a;Diego;ser;más;productiva;a última hora;11;H;object;ungrammatical;mismatch;mandó;fem;ser;Él le mandó a él ser más productiva a última hora.;1.0;9.249968528747559;34.662116050720215
12;A;Adrián;le;manifestó;a;Raúl;ser;algo;desconfiado;con los compañeros;12;A;subject;grammatical;match;manifestó;masc;ser;Él le manifestó a él ser algo desconfiado con los compañeros.;2.0;0.03154754638671875;28.18139886856079
12;B;Adrián;le;manifestó;a;Irene;ser;algo;desconfiado;con los compañeros;12;B;subject;grammatical;mismatch;manifestó;masc;ser;Él le manifestó a ella ser algo desconfiado con los compañeros.;2.0;0.8602924346923828;27.76559066772461
12;C;Silvia;le;manifestó;a;Raúl;ser;algo;desconfiado;con los compañeros;12;C;subject;ungrammatical;match;manifestó;masc;ser;Ella le manifestó a él ser algo desconfiado con los compañeros.;2.0;0.029537200927734375;26.02007007598877
12;D;Silvia;le;manifestó;a;Irene;ser;algo;desconfiado;con los compañeros;12;D;subject;ungrammatical;mismatch;manifestó;masc;ser;Ella le manifestó a ella ser algo desconfiado con los compañeros.;2.0;2.429401397705078;35.49751043319702
12;E;Adrián;le;consintió;a;Raúl;ser;algo;desconfiado;con los compañeros;12;E;object;grammatical;match;consintió;masc;ser;Él le consintió a él ser algo desconfiado con los compañeros.;2.0;0.02559661865234375;26.7054443359375
12;F;Silvia;le;consintió;a;Raúl;ser;algo;desconfiado;con los compañeros;12;F;object;grammatical;mismatch;consintió;masc;ser;Ella le consintió a él ser algo desconfiado con los compañeros.;2.0;0.022327423095703125;24.844921112060547
12;G;Adrián;le;consintió;a;Irene;ser;algo;desconfiado;con los compañeros;12;G;object;ungrammatical;match;consintió;masc;ser;Él le consintió a ella ser algo desconfiado con los compañeros.;2.0;1.652120590209961;28.966731071472168
12;H;Silvia;le;consintió;a;Irene;ser;algo;desconfiado;con los compañeros;12;H;object;ungrammatical;mismatch;consintió;masc;ser;Ella le consintió a ella ser algo desconfiado con los compañeros.;2.0;2.2359180450439453;30.83433771133423
13;A;Enrique;le;prometió;a;Iván;estar;mucho más;espabilado;antes de conducir;13;A;subject;grammatical;match;prometió;masc;estar;Él le prometió a él estar mucho más espabilado antes de conducir.;3.0;0.003887176513671875;26.78087043762207
13;B;Enrique;le;prometió;a;Alba;estar;mucho más;espabilado;antes de conducir;13;B;subject;grammatical;mismatch;prometió;masc;estar;Él le prometió a ella estar mucho más espabilado antes de conducir.;3.0;0.7584705352783203;20.618120193481445
13;C;Patricia;le;prometió;a;Iván;estar;mucho más;espabilado;antes de conducir;13;C;subject;ungrammatical;match;prometió;masc;estar;Ella le prometió a él estar mucho más espabilado antes de conducir.;3.0;0.03422355651855469;20.656447410583496
13;D;Patricia;le;prometió;a;Alba;estar;mucho más;espabilado;antes de conducir;13;D;subject;ungrammatical;mismatch;prometió;masc;estar;Ella le prometió a ella estar mucho más espabilado antes de conducir.;3.0;2.197601318359375;34.97292709350586
13;E;Enrique;le;aconsejó;a;Iván;estar;mucho más;espabilado;antes de conducir;13;E;object;grammatical;match;aconsejó;masc;estar;Él le aconsejó a él estar mucho más espabilado antes de conducir.;3.0;0.0060749053955078125;16.685967445373535
13;F;Patricia;le;aconsejó;a;Iván;estar;mucho más;espabilado;antes de conducir;13;F;object;grammatical;mismatch;aconsejó;masc;estar;Ella le aconsejó a él estar mucho más espabilado antes de conducir.;3.0;0.015081405639648438;12.337762832641602
13;G;Enrique;le;aconsejó;a;Alba;estar;mucho más;espabilado;antes de conducir;13;G;object;ungrammatical;match;aconsejó;masc;estar;Él le aconsejó a ella estar mucho más espabilado antes de conducir.;3.0;1.6609840393066406;14.46349811553955
13;H;Patricia;le;aconsejó;a;Alba;estar;mucho más;espabilado;antes de conducir;13;H;object;ungrammatical;mismatch;aconsejó;masc;estar;Ella le aconsejó a ella estar mucho más espabilado antes de conducir.;3.0;2.0153656005859375;22.611807823181152
14;A;Rosa;le;reconoció;a;Andrea;estar;muy;confundida;por los cambios;14;A;subject;grammatical;match;reconoció;fem;estar;Ella le reconoció a ella estar muy confundida por los cambios.;2.0;0.010656356811523438;31.851624488830566
14;B;Rosa;le;reconoció;a;Rubén;estar;muy;confundida;por los cambios;14;B;subject;grammatical;mismatch;reconoció;fem;estar;Ella le reconoció a él estar muy confundida por los cambios.;2.0;0.028642654418945312;24.157763481140137
14;C;Ramón;le;reconoció;a;Andrea;estar;muy;confundida;por los cambios;14;C;subject;ungrammatical;match;reconoció;fem;estar;Él le reconoció a ella estar muy confundida por los cambios.;2.0;0.02880859375;26.376144409179688
14;D;Ramón;le;reconoció;a;Rubén;estar;muy;confundida;por los cambios;14;D;subject;ungrammatical;mismatch;reconoció;fem;estar;Él le reconoció a él estar muy confundida por los cambios.;2.0;0.4131736755371094;36.712464332580566
14;E;Rosa;le;recriminó;a;Andrea;estar;muy;confundida;por los cambios;14;E;object;grammatical;match;recriminó;fem;estar;Ella le recriminó a ella estar muy confundida por los cambios.;2.0;0.0096893310546875;18.267146110534668
14;F;Ramón;le;recriminó;a;Andrea;estar;muy;confundida;por los cambios;14;F;object;grammatical;mismatch;recriminó;fem;estar;Él le recriminó a ella estar muy confundida por los cambios.;2.0;0.01915740966796875;14.654583930969238
14;G;Rosa;le;recriminó;a;Rubén;estar;muy;confundida;por los cambios;14;G;object;ungrammatical;match;recriminó;fem;estar;Ella le recriminó a él estar muy confundida por los cambios.;2.0;0.0874776840209961;13.966703414916992
14;H;Ramón;le;recriminó;a;Rubén;estar;muy;confundida;por los cambios;14;H;object;ungrammatical;mismatch;recriminó;fem;estar;Él le recriminó a él estar muy confundida por los cambios.;2.0;0.5156126022338867;28.60593891143799
15;A;Vicente;le;reveló;a;Óscar;estar;muy;inquieto;por el juicio;15;A;subject;grammatical;match;reveló;masc;estar;Él le reveló a él estar muy inquieto por el juicio.;2.0;0.0736236572265625;26.48004388809204
15;B;Vicente;le;reveló;a;Mónica;estar;muy;inquieto;por el juicio;15;B;subject;grammatical;mismatch;reveló;masc;estar;Él le reveló a ella estar muy inquieto por el juicio.;2.0;0.09290504455566406;21.624520778656006
15;C;Rocío;le;reveló;a;Óscar;estar;muy;inquieto;por el juicio;15;C;subject;ungrammatical;match;reveló;masc;estar;Ella le reveló a él estar muy inquieto por el juicio.;2.0;0.16053199768066406;22.089605808258057
15;D;Rocío;le;reveló;a;Mónica;estar;muy;inquieto;por el juicio;15;D;subject;ungrammatical;mismatch;reveló;masc;estar;Ella le reveló a ella estar muy inquieto por el juicio.;2.0;1.075425148010254;33.467472076416016
15;E;Vicente;le;reprochó;a;Óscar;estar;muy;inquieto;por el juicio;15;E;object;grammatical;match;reprochó;masc;estar;Él le reprochó a él estar muy inquieto por el juicio.;2.0;0.093597412109375;18.940677642822266
15;F;Rocío;le;reprochó;a;Óscar;estar;muy;inquieto;por el juicio;15;F;object;grammatical;mismatch;reprochó;masc;estar;Ella le reprochó a él estar muy inquieto por el juicio.;2.0;0.08172416687011719;15.192713737487793
15;G;Vicente;le;reprochó;a;Mónica;estar;muy;inquieto;por el juicio;15;G;object;ungrammatical;match;reprochó;masc;estar;Él le reprochó a ella estar muy inquieto por el juicio.;2.0;0.6035690307617188;16.841777324676514
15;H;Rocío;le;reprochó;a;Mónica;estar;muy;inquieto;por el juicio;15;H;object;ungrammatical;mismatch;reprochó;masc;estar;Ella le reprochó a ella estar muy inquieto por el juicio.;2.0;1.6754016876220703;25.068245887756348
