item;cond;NP1;le;C.VB;A;NP2;inf;ADV;ADJ;PP;item.1;cond.1;control;grammaticality;distractor;control_verb;adj_gender;infinitive;sentence;adj_tokenization_len;adj_surprisal;sentence_surprisal
2;C;Isabel;le;reconoció;a;David;ser;demasiado;escrupuloso;con la comida;2;C;subject;ungrammatical;match;reconoció;masc;ser;Ella le reconoció a él ser demasiado escrupuloso con la comida.;3.0;0.17947006225585938;19.98481273651123
2;D;Isabel;le;reconoció;a;Laura;ser;demasiado;escrupuloso;con la comida;2;D;subject;ungrammatical;mismatch;reconoció;masc;ser;Ella le reconoció a ella ser demasiado escrupuloso con la comida.;3.0;3.0472068786621094;26.65608024597168
2;E;Francisco;le;recriminó;a;David;ser;demasiado;escrupuloso;con la comida;2;E;object;grammatical;match;recriminó;masc;ser;Él le recriminó a él ser demasiado escrupuloso con la comida.;3.0;0.009225845336914062;14.129276752471924
2;F;Isabel;le;recriminó;a;David;ser;demasiado;escrupuloso;con la comida;2;F;object;grammatical;mismatch;recriminó;masc;ser;Ella le recriminó a él ser demasiado escrupuloso con la comida.;3.0;0.026792526245117188;10.91131591796875
2;G;Francisco;le;recriminó;a;Laura;ser;demasiado;escrupuloso;con la comida;2;G;object;ungrammatical;match;recriminó;masc;ser;Él le recriminó a ella ser demasiado escrupuloso con la comida.;3.0;0.38857460021972656;11.479134559631348
2;H;Isabel;le;recriminó;a;Laura;ser;demasiado;escrupuloso;con la comida;2;H;object;ungrammatical;mismatch;recriminó;masc;ser;Ella le recriminó a ella ser demasiado escrupuloso con la comida.;3.0;2.244243621826172;17.292649269104004
3;A;Ana;le;reveló;a;Cristina;ser;muy;temerosa;durante las tormentas;3;A;subject;grammatical;match;reveló;fem;ser;Ella le reveló a ella ser muy temerosa durante las tormentas.;2.0;3.097604751586914;29.409286975860596
3;B;Ana;le;reveló;a;Javier;ser;muy;temerosa;durante las tormentas;3;B;subject;grammatical;mismatch;reveló;fem;ser;Ella le reveló a él ser muy temerosa durante las tormentas.;2.0;5.9090375900268555;27.688958644866943
3;C;Juan;le;reveló;a;Cristina;ser;muy;temerosa;durante las tormentas;3;C;subject;ungrammatical;match;reveló;fem;ser;Él le reveló a ella ser muy temerosa durante las tormentas.;2.0;3.946125030517578;24.27140712738037
3;D;Juan;le;reveló;a;Javier;ser;muy;temerosa;durante las tormentas;3;D;subject;ungrammatical;mismatch;reveló;fem;ser;Él le reveló a él ser muy temerosa durante las tormentas.;2.0;7.271973609924316;35.105626583099365
3;E;Ana;le;reprochó;a;Cristina;ser;muy;temerosa;durante las tormentas;3;E;object;grammatical;match;reprochó;fem;ser;Ella le reprochó a ella ser muy temerosa durante las tormentas.;2.0;0.4476470947265625;20.401591300964355
3;F;Juan;le;reprochó;a;Cristina;ser;muy;temerosa;durante las tormentas;3;F;object;grammatical;mismatch;reprochó;fem;ser;Él le reprochó a ella ser muy temerosa durante las tormentas.;2.0;0.9897861480712891;17.256370544433594
3;G;Ana;le;reprochó;a;Javier;ser;muy;temerosa;durante las tormentas;3;G;object;ungrammatical;match;reprochó;fem;ser;Ella le reprochó a él ser muy temerosa durante las tormentas.;2.0;5.599991798400879;23.26378107070923
3;H;Juan;le;reprochó;a;Javier;ser;muy;temerosa;durante las tormentas;3;H;object;ungrammatical;mismatch;reprochó;fem;ser;Él le reprochó a él ser muy temerosa durante las tormentas.;2.0;6.69194221496582;30.051146030426025
4;A;Daniel;le;garantizó;a;Jesús;ser;más;afectuoso;con los clientes;4;A;subject;grammatical;match;garantizó;masc;ser;Él le garantizó a él ser más afectuoso con los clientes.;2.0;0.024087905883789062;20.736610412597656
4;B;Daniel;le;garantizó;a;Antonia;ser;más;afectuoso;con los clientes;4;B;subject;grammatical;mismatch;garantizó;masc;ser;Él le garantizó a ella ser más afectuoso con los clientes.;2.0;1.613992691040039;23.464930534362793
4;C;Marta;le;garantizó;a;Jesús;ser;más;afectuoso;con los clientes;4;C;subject;ungrammatical;match;garantizó;masc;ser;Ella le garantizó a él ser más afectuoso con los clientes.;2.0;0.013601303100585938;19.54707956314087
4;D;Marta;le;garantizó;a;Antonia;ser;más;afectuoso;con los clientes;4;D;subject;ungrammatical;mismatch;garantizó;masc;ser;Ella le garantizó a ella ser más afectuoso con los clientes.;2.0;1.5041923522949219;23.613683700561523
4;E;Daniel;le;recomendó;a;Jesús;ser;más;afectuoso;con los clientes;4;E;object;grammatical;match;recomendó;masc;ser;Él le recomendó a él ser más afectuoso con los clientes.;2.0;0.04257011413574219;14.740572452545166
4;F;Marta;le;recomendó;a;Jesús;ser;más;afectuoso;con los clientes;4;F;object;grammatical;mismatch;recomendó;masc;ser;Ella le recomendó a él ser más afectuoso con los clientes.;2.0;0.043827056884765625;14.230326175689697
4;G;Daniel;le;recomendó;a;Antonia;ser;más;afectuoso;con los clientes;4;G;object;ungrammatical;match;recomendó;masc;ser;Él le recomendó a ella ser más afectuoso con los clientes.;2.0;0.7352027893066406;15.827805519104004
4;H;Marta;le;recomendó;a;Antonia;ser;más;afectuoso;con los clientes;4;H;object;ungrammatical;mismatch;recomendó;masc;ser;Ella le recomendó a ella ser más afectuoso con los clientes.;2.0;0.9494724273681641;16.64839744567871
5;A;Dolores;le;confirmó;a;Lucía;ser;siempre tan;competitiva;en el trabajo;5;A;subject;grammatical;match;confirmó;fem;ser;Ella le confirmó a ella ser siempre tan competitiva en el trabajo.;1.0;4.741530418395996;32.55293035507202
5;B;Dolores;le;confirmó;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;B;subject;grammatical;mismatch;confirmó;fem;ser;Ella le confirmó a él ser siempre tan competitiva en el trabajo.;1.0;6.987221717834473;32.60481262207031
5;C;Carlos;le;confirmó;a;Lucía;ser;siempre tan;competitiva;en el trabajo;5;C;subject;ungrammatical;match;confirmó;fem;ser;Él le confirmó a ella ser siempre tan competitiva en el trabajo.;1.0;4.928325176239014;29.421263694763184
5;D;Carlos;le;confirmó;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;D;subject;ungrammatical;mismatch;confirmó;fem;ser;Él le confirmó a él ser siempre tan competitiva en el trabajo.;1.0;6.512233257293701;36.48615121841431
5;E;Dolores;le;impidió;a;Lucía;ser;siempre tan;competitiva;en el trabajo;5;E;object;grammatical;match;impidió;fem;ser;Ella le impidió a ella ser siempre tan competitiva en el trabajo.;1.0;4.337917327880859;25.18489980697632
5;F;Carlos;le;impidió;a;Lucía;ser;siempre tan;competitiva;en el trabajo;5;F;object;grammatical;mismatch;impidió;fem;ser;Él le impidió a ella ser siempre tan competitiva en el trabajo.;1.0;4.529297828674316;23.959046363830566
5;G;Dolores;le;impidió;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;G;object;ungrammatical;match;impidió;fem;ser;Ella le impidió a él ser siempre tan competitiva en el trabajo.;1.0;8.386987686157227;30.13329839706421
5;H;Carlos;le;impidió;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;H;object;ungrammatical;mismatch;impidió;fem;ser;Él le impidió a él ser siempre tan competitiva en el trabajo.;1.0;7.605627059936523;33.78003740310669
6;A;Miguel;le;desmintió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;A;subject;grammatical;match;desmintió;masc;ser;Él le desmintió a él ser demasiado codicioso con los beneficios.;2.0;0.06340789794921875;23.261840343475342
6;B;Miguel;le;desmintió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;B;subject;grammatical;mismatch;desmintió;masc;ser;Él le desmintió a ella ser demasiado codicioso con los beneficios.;2.0;0.15184688568115234;22.216191291809082
6;C;Sara;le;desmintió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;C;subject;ungrammatical;match;desmintió;masc;ser;Ella le desmintió a él ser demasiado codicioso con los beneficios.;2.0;0.09952926635742188;21.46047067642212
6;D;Sara;le;desmintió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;D;subject;ungrammatical;mismatch;desmintió;masc;ser;Ella le desmintió a ella ser demasiado codicioso con los beneficios.;2.0;1.187490463256836;25.480863571166992
6;E;Miguel;le;prohibió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;E;object;grammatical;match;prohibió;masc;ser;Él le prohibió a él ser demasiado codicioso con los beneficios.;2.0;0.04629039764404297;27.674829959869385
6;F;Sara;le;prohibió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;F;object;grammatical;mismatch;prohibió;masc;ser;Ella le prohibió a él ser demasiado codicioso con los beneficios.;2.0;0.0683298110961914;27.8698410987854
6;G;Miguel;le;prohibió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;G;object;ungrammatical;match;prohibió;masc;ser;Él le prohibió a ella ser demasiado codicioso con los beneficios.;2.0;0.36234378814697266;28.1679105758667
6;H;Sara;le;prohibió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;H;object;ungrammatical;mismatch;prohibió;masc;ser;Ella le prohibió a ella ser demasiado codicioso con los beneficios.;2.0;0.9426765441894531;31.835586547851562
7;A;Elena;le;juró;a;Pilar;ser;absolutamente;honesta;en la declaración;7;A;subject;grammatical;match;juró;fem;ser;Ella le juró a ella ser absolutamente honesta en la declaración.;1.0;2.720081329345703;26.842125415802002
7;B;Elena;le;juró;a;Ángel;ser;absolutamente;honesta;en la declaración;7;B;subject;grammatical;mismatch;juró;fem;ser;Ella le juró a él ser absolutamente honesta en la declaración.;1.0;3.4621362686157227;23.401527881622314
7;C;Pedro;le;juró;a;Pilar;ser;absolutamente;honesta;en la declaración;7;C;subject;ungrammatical;match;juró;fem;ser;Él le juró a ella ser absolutamente honesta en la declaración.;1.0;3.8806285858154297;25.98653268814087
7;D;Pedro;le;juró;a;Ángel;ser;absolutamente;honesta;en la declaración;7;D;subject;ungrammatical;mismatch;juró;fem;ser;Él le juró a él ser absolutamente honesta en la declaración.;1.0;5.485489845275879;33.83723497390747
7;E;Elena;le;exigió;a;Pilar;ser;absolutamente;honesta;en la declaración;7;E;object;grammatical;match;exigió;fem;ser;Ella le exigió a ella ser absolutamente honesta en la declaración.;1.0;2.5187902450561523;24.237791538238525
7;F;Pedro;le;exigió;a;Pilar;ser;absolutamente;honesta;en la declaración;7;F;object;grammatical;mismatch;exigió;fem;ser;Él le exigió a ella ser absolutamente honesta en la declaración.;1.0;3.0786571502685547;27.812554836273193
7;G;Elena;le;exigió;a;Ángel;ser;absolutamente;honesta;en la declaración;7;G;object;ungrammatical;match;exigió;fem;ser;Ella le exigió a él ser absolutamente honesta en la declaración.;1.0;3.357916831970215;21.405943870544434
7;H;Pedro;le;exigió;a;Ángel;ser;absolutamente;honesta;en la declaración;7;H;object;ungrammatical;mismatch;exigió;fem;ser;Él le exigió a él ser absolutamente honesta en la declaración.;1.0;4.7666192054748535;34.315439224243164
8;A;Pablo;le;aseguró;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;A;subject;grammatical;match;aseguró;masc;ser;Él le aseguró a él ser totalmente sincero sobre lo ocurrido.;1.0;1.4409923553466797;18.810230255126953
8;B;Pablo;le;aseguró;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;B;subject;grammatical;mismatch;aseguró;masc;ser;Él le aseguró a ella ser totalmente sincero sobre lo ocurrido.;1.0;1.5960168838500977;15.445050239562988
8;C;Raquel;le;aseguró;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;C;subject;ungrammatical;match;aseguró;masc;ser;Ella le aseguró a él ser totalmente sincero sobre lo ocurrido.;1.0;1.6705188751220703;17.43481969833374
8;D;Raquel;le;aseguró;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;D;subject;ungrammatical;mismatch;aseguró;masc;ser;Ella le aseguró a ella ser totalmente sincero sobre lo ocurrido.;1.0;3.3698673248291016;24.1411452293396
8;E;Pablo;le;ordenó;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;E;object;grammatical;match;ordenó;masc;ser;Él le ordenó a él ser totalmente sincero sobre lo ocurrido.;1.0;1.1588993072509766;15.170602321624756
8;F;Raquel;le;ordenó;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;F;object;grammatical;mismatch;ordenó;masc;ser;Ella le ordenó a él ser totalmente sincero sobre lo ocurrido.;1.0;1.093099594116211;12.829936504364014
8;G;Pablo;le;ordenó;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;G;object;ungrammatical;match;ordenó;masc;ser;Él le ordenó a ella ser totalmente sincero sobre lo ocurrido.;1.0;2.595126152038574;14.936908721923828
8;H;Raquel;le;ordenó;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;H;object;ungrammatical;mismatch;ordenó;masc;ser;Ella le ordenó a ella ser totalmente sincero sobre lo ocurrido.;1.0;3.2591590881347656;21.344900131225586
9;A;Mercedes;le;confesó;a;Juana;ser;un poco;despreocupada;con el papeleo;9;A;subject;grammatical;match;confesó;fem;ser;Ella le confesó a ella ser un poco despreocupada con el papeleo.;2.0;0.0987863540649414;21.715913772583008
9;B;Mercedes;le;confesó;a;Luis;ser;un poco;despreocupada;con el papeleo;9;B;subject;grammatical;mismatch;confesó;fem;ser;Ella le confesó a él ser un poco despreocupada con el papeleo.;2.0;1.2409477233886719;18.831727981567383
9;C;Sergio;le;confesó;a;Juana;ser;un poco;despreocupada;con el papeleo;9;C;subject;ungrammatical;match;confesó;fem;ser;Él le confesó a ella ser un poco despreocupada con el papeleo.;2.0;3.000857353210449;20.299036502838135
9;D;Sergio;le;confesó;a;Luis;ser;un poco;despreocupada;con el papeleo;9;D;subject;ungrammatical;mismatch;confesó;fem;ser;Él le confesó a él ser un poco despreocupada con el papeleo.;2.0;4.779751777648926;30.532465934753418
9;E;Mercedes;le;permitió;a;Juana;ser;un poco;despreocupada;con el papeleo;9;E;object;grammatical;match;permitió;fem;ser;Ella le permitió a ella ser un poco despreocupada con el papeleo.;2.0;0.14984798431396484;20.24806261062622
9;F;Sergio;le;permitió;a;Juana;ser;un poco;despreocupada;con el papeleo;9;F;object;grammatical;mismatch;permitió;fem;ser;Él le permitió a ella ser un poco despreocupada con el papeleo.;2.0;0.13053512573242188;16.76336097717285
9;G;Mercedes;le;permitió;a;Luis;ser;un poco;despreocupada;con el papeleo;9;G;object;ungrammatical;match;permitió;fem;ser;Ella le permitió a él ser un poco despreocupada con el papeleo.;2.0;5.57912540435791;23.716718196868896
9;H;Sergio;le;permitió;a;Luis;ser;un poco;despreocupada;con el papeleo;9;H;object;ungrammatical;mismatch;permitió;fem;ser;Él le permitió a él ser un poco despreocupada con el papeleo.;2.0;4.368674278259277;27.182276248931885
10;A;Jorge;le;expresó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;A;subject;grammatical;match;expresó;masc;ser;Él le expresó a él ser muy comprensivo con las circunstancias.;2.0;0.029603958129882812;24.013293743133545
10;B;Jorge;le;expresó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;B;subject;grammatical;mismatch;expresó;masc;ser;Él le expresó a ella ser muy comprensivo con las circunstancias.;2.0;0.18770408630371094;21.871394157409668
10;C;Teresa;le;expresó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;C;subject;ungrammatical;match;expresó;masc;ser;Ella le expresó a él ser muy comprensivo con las circunstancias.;2.0;0.19255638122558594;23.67772102355957
10;D;Teresa;le;expresó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;D;subject;ungrammatical;mismatch;expresó;masc;ser;Ella le expresó a ella ser muy comprensivo con las circunstancias.;2.0;1.9853839874267578;29.10096549987793
10;E;Jorge;le;encargó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;E;object;grammatical;match;encargó;masc;ser;Él le encargó a él ser muy comprensivo con las circunstancias.;2.0;0.014354705810546875;20.04683542251587
10;F;Teresa;le;encargó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;F;object;grammatical;mismatch;encargó;masc;ser;Ella le encargó a él ser muy comprensivo con las circunstancias.;2.0;0.0172271728515625;19.167109489440918
10;G;Jorge;le;encargó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;G;object;ungrammatical;match;encargó;masc;ser;Él le encargó a ella ser muy comprensivo con las circunstancias.;2.0;0.9574794769287109;20.320693016052246
10;H;Teresa;le;encargó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;H;object;ungrammatical;mismatch;encargó;masc;ser;Ella le encargó a ella ser muy comprensivo con las circunstancias.;2.0;2.0700225830078125;25.577136516571045
11;A;Nuria;le;declaró;a;Julia;ser;más;productiva;a última hora;11;A;subject;grammatical;match;declaró;fem;ser;Ella le declaró a ella ser más productiva a última hora.;1.0;6.65831184387207;31.520475387573242
11;B;Nuria;le;declaró;a;Diego;ser;más;productiva;a última hora;11;B;subject;grammatical;mismatch;declaró;fem;ser;Ella le declaró a él ser más productiva a última hora.;1.0;8.717387199401855;29.253381729125977
11;C;Álvaro;le;declaró;a;Julia;ser;más;productiva;a última hora;11;C;subject;ungrammatical;match;declaró;fem;ser;Él le declaró a ella ser más productiva a última hora.;1.0;8.658699035644531;28.635124683380127
11;D;Álvaro;le;declaró;a;Diego;ser;más;productiva;a última hora;11;D;subject;ungrammatical;mismatch;declaró;fem;ser;Él le declaró a él ser más productiva a última hora.;1.0;9.96187973022461;36.69603252410889
11;E;Nuria;le;mandó;a;Julia;ser;más;productiva;a última hora;11;E;object;grammatical;match;mandó;fem;ser;Ella le mandó a ella ser más productiva a última hora.;1.0;5.752877235412598;24.923230171203613
11;F;Álvaro;le;mandó;a;Julia;ser;más;productiva;a última hora;11;F;object;grammatical;mismatch;mandó;fem;ser;Él le mandó a ella ser más productiva a última hora.;1.0;6.723040580749512;22.75443935394287
11;G;Nuria;le;mandó;a;Diego;ser;más;productiva;a última hora;11;G;object;ungrammatical;match;mandó;fem;ser;Ella le mandó a él ser más productiva a última hora.;1.0;8.593592643737793;27.309863567352295
11;H;Álvaro;le;mandó;a;Diego;ser;más;productiva;a última hora;11;H;object;ungrammatical;mismatch;mandó;fem;ser;Él le mandó a él ser más productiva a última hora.;1.0;9.497007369995117;32.049291133880615
12;A;Adrián;le;manifestó;a;Raúl;ser;algo;desconfiado;con los compañeros;12;A;subject;grammatical;match;manifestó;masc;ser;Él le manifestó a él ser algo desconfiado con los compañeros.;2.0;0.014085769653320312;30.234379291534424
12;B;Adrián;le;manifestó;a;Irene;ser;algo;desconfiado;con los compañeros;12;B;subject;grammatical;mismatch;manifestó;masc;ser;Él le manifestó a ella ser algo desconfiado con los compañeros.;2.0;0.018085479736328125;27.722710132598877
12;C;Silvia;le;manifestó;a;Raúl;ser;algo;desconfiado;con los compañeros;12;C;subject;ungrammatical;match;manifestó;masc;ser;Ella le manifestó a él ser algo desconfiado con los compañeros.;2.0;0.012208938598632812;27.922292232513428
12;D;Silvia;le;manifestó;a;Irene;ser;algo;desconfiado;con los compañeros;12;D;subject;ungrammatical;mismatch;manifestó;masc;ser;Ella le manifestó a ella ser algo desconfiado con los compañeros.;2.0;0.31578540802001953;31.963127613067627
12;E;Adrián;le;consintió;a;Raúl;ser;algo;desconfiado;con los compañeros;12;E;object;grammatical;match;consintió;masc;ser;Él le consintió a él ser algo desconfiado con los compañeros.;2.0;0.08135700225830078;22.26260471343994
12;F;Silvia;le;consintió;a;Raúl;ser;algo;desconfiado;con los compañeros;12;F;object;grammatical;mismatch;consintió;masc;ser;Ella le consintió a él ser algo desconfiado con los compañeros.;2.0;0.0611572265625;21.146156311035156
12;G;Adrián;le;consintió;a;Irene;ser;algo;desconfiado;con los compañeros;12;G;object;ungrammatical;match;consintió;masc;ser;Él le consintió a ella ser algo desconfiado con los compañeros.;2.0;0.18405628204345703;21.462151527404785
12;H;Silvia;le;consintió;a;Irene;ser;algo;desconfiado;con los compañeros;12;H;object;ungrammatical;mismatch;consintió;masc;ser;Ella le consintió a ella ser algo desconfiado con los compañeros.;2.0;0.8031768798828125;24.793156623840332
13;A;Enrique;le;prometió;a;Iván;estar;mucho más;espabilado;antes de conducir;13;A;subject;grammatical;match;prometió;masc;estar;Él le prometió a él estar mucho más espabilado antes de conducir.;3.0;0.009607315063476562;25.67999792098999
13;B;Enrique;le;prometió;a;Alba;estar;mucho más;espabilado;antes de conducir;13;B;subject;grammatical;mismatch;prometió;masc;estar;Él le prometió a ella estar mucho más espabilado antes de conducir.;3.0;1.537139892578125;26.077807426452637
13;C;Patricia;le;prometió;a;Iván;estar;mucho más;espabilado;antes de conducir;13;C;subject;ungrammatical;match;prometió;masc;estar;Ella le prometió a él estar mucho más espabilado antes de conducir.;3.0;0.0728912353515625;21.936119079589844
13;D;Patricia;le;prometió;a;Alba;estar;mucho más;espabilado;antes de conducir;13;D;subject;ungrammatical;mismatch;prometió;masc;estar;Ella le prometió a ella estar mucho más espabilado antes de conducir.;3.0;2.40811824798584;29.345323085784912
13;E;Enrique;le;aconsejó;a;Iván;estar;mucho más;espabilado;antes de conducir;13;E;object;grammatical;match;aconsejó;masc;estar;Él le aconsejó a él estar mucho más espabilado antes de conducir.;3.0;0.008209228515625;16.13807487487793
13;F;Patricia;le;aconsejó;a;Iván;estar;mucho más;espabilado;antes de conducir;13;F;object;grammatical;mismatch;aconsejó;masc;estar;Ella le aconsejó a él estar mucho más espabilado antes de conducir.;3.0;0.009809494018554688;15.983304977416992
13;G;Enrique;le;aconsejó;a;Alba;estar;mucho más;espabilado;antes de conducir;13;G;object;ungrammatical;match;aconsejó;masc;estar;Él le aconsejó a ella estar mucho más espabilado antes de conducir.;3.0;3.199676513671875;20.05097532272339
13;H;Patricia;le;aconsejó;a;Alba;estar;mucho más;espabilado;antes de conducir;13;H;object;ungrammatical;mismatch;aconsejó;masc;estar;Ella le aconsejó a ella estar mucho más espabilado antes de conducir.;3.0;3.2228784561157227;24.08617353439331
14;A;Rosa;le;reconoció;a;Andrea;estar;muy;confundida;por los cambios;14;A;subject;grammatical;match;reconoció;fem;estar;Ella le reconoció a ella estar muy confundida por los cambios.;2.0;0.027067184448242188;28.54778504371643
14;B;Rosa;le;reconoció;a;Rubén;estar;muy;confundida;por los cambios;14;B;subject;grammatical;mismatch;reconoció;fem;estar;Ella le reconoció a él estar muy confundida por los cambios.;2.0;0.04277229309082031;23.53384780883789
14;C;Ramón;le;reconoció;a;Andrea;estar;muy;confundida;por los cambios;14;C;subject;ungrammatical;match;reconoció;fem;estar;Él le reconoció a ella estar muy confundida por los cambios.;2.0;0.08582305908203125;22.778330326080322
14;D;Ramón;le;reconoció;a;Rubén;estar;muy;confundida;por los cambios;14;D;subject;ungrammatical;mismatch;reconoció;fem;estar;Él le reconoció a él estar muy confundida por los cambios.;2.0;0.5556554794311523;31.474273681640625
14;E;Rosa;le;recriminó;a;Andrea;estar;muy;confundida;por los cambios;14;E;object;grammatical;match;recriminó;fem;estar;Ella le recriminó a ella estar muy confundida por los cambios.;2.0;0.04010009765625;22.89107894897461
14;F;Ramón;le;recriminó;a;Andrea;estar;muy;confundida;por los cambios;14;F;object;grammatical;mismatch;recriminó;fem;estar;Él le recriminó a ella estar muy confundida por los cambios.;2.0;0.0711212158203125;18.21658992767334
14;G;Rosa;le;recriminó;a;Rubén;estar;muy;confundida;por los cambios;14;G;object;ungrammatical;match;recriminó;fem;estar;Ella le recriminó a él estar muy confundida por los cambios.;2.0;0.1268939971923828;19.119947910308838
14;H;Ramón;le;recriminó;a;Rubén;estar;muy;confundida;por los cambios;14;H;object;ungrammatical;mismatch;recriminó;fem;estar;Él le recriminó a él estar muy confundida por los cambios.;2.0;1.0523195266723633;28.884889125823975
15;A;Vicente;le;reveló;a;Óscar;estar;muy;inquieto;por el juicio;15;A;subject;grammatical;match;reveló;masc;estar;Él le reveló a él estar muy inquieto por el juicio.;1.0;6.1484694480896;33.571712493896484
15;B;Vicente;le;reveló;a;Mónica;estar;muy;inquieto;por el juicio;15;B;subject;grammatical;mismatch;reveló;masc;estar;Él le reveló a ella estar muy inquieto por el juicio.;1.0;6.488590240478516;29.420005798339844
15;C;Rocío;le;reveló;a;Óscar;estar;muy;inquieto;por el juicio;15;C;subject;ungrammatical;match;reveló;masc;estar;Ella le reveló a él estar muy inquieto por el juicio.;1.0;7.433062553405762;32.024664878845215
15;D;Rocío;le;reveló;a;Mónica;estar;muy;inquieto;por el juicio;15;D;subject;ungrammatical;mismatch;reveló;masc;estar;Ella le reveló a ella estar muy inquieto por el juicio.;1.0;8.642099380493164;37.93338680267334
15;E;Vicente;le;reprochó;a;Óscar;estar;muy;inquieto;por el juicio;15;E;object;grammatical;match;reprochó;masc;estar;Él le reprochó a él estar muy inquieto por el juicio.;1.0;6.582857131958008;23.79298162460327
15;F;Rocío;le;reprochó;a;Óscar;estar;muy;inquieto;por el juicio;15;F;object;grammatical;mismatch;reprochó;masc;estar;Ella le reprochó a él estar muy inquieto por el juicio.;1.0;6.977636337280273;23.798909187316895
15;G;Vicente;le;reprochó;a;Mónica;estar;muy;inquieto;por el juicio;15;G;object;ungrammatical;match;reprochó;masc;estar;Él le reprochó a ella estar muy inquieto por el juicio.;1.0;7.101433753967285;23.48390007019043
15;H;Rocío;le;reprochó;a;Mónica;estar;muy;inquieto;por el juicio;15;H;object;ungrammatical;mismatch;reprochó;masc;estar;Ella le reprochó a ella estar muy inquieto por el juicio.;1.0;10.55737590789795;28.899280071258545
