item;cond;NP1;le;C.VB;A;NP2;inf;ADV;ADJ;PP;item.1;cond.1;control;grammaticality;distractor;control_verb;adj_gender;infinitive;sentence;adj_tokenization_len;adj_surprisal;sentence_surprisal
3;H;Juan;le;reprochó;a;Javier;ser;muy;temerosa;durante las tormentas;3;H;object;ungrammatical;mismatch;reprochó;fem;ser;Él le reprochó a él ser muy temerosa durante las tormentas.;2.0;6.381317138671875;28.636180877685547
4;A;Daniel;le;garantizó;a;Jesús;ser;más;afectuoso;con los clientes;4;A;subject;grammatical;match;garantizó;masc;ser;Él le garantizó a él ser más afectuoso con los clientes.;4.0;0.03931427001953125;27.357635498046875
4;B;Daniel;le;garantizó;a;Antonia;ser;más;afectuoso;con los clientes;4;B;subject;grammatical;mismatch;garantizó;masc;ser;Él le garantizó a ella ser más afectuoso con los clientes.;4.0;4.1964263916015625;27.281761169433594
4;C;Marta;le;garantizó;a;Jesús;ser;más;afectuoso;con los clientes;4;C;subject;ungrammatical;match;garantizó;masc;ser;Ella le garantizó a él ser más afectuoso con los clientes.;4.0;0.0369873046875;23.75048828125
4;D;Marta;le;garantizó;a;Antonia;ser;más;afectuoso;con los clientes;4;D;subject;ungrammatical;mismatch;garantizó;masc;ser;Ella le garantizó a ella ser más afectuoso con los clientes.;4.0;4.406707763671875;29.46377944946289
4;E;Daniel;le;recomendó;a;Jesús;ser;más;afectuoso;con los clientes;4;E;object;grammatical;match;recomendó;masc;ser;Él le recomendó a él ser más afectuoso con los clientes.;4.0;0.1864471435546875;14.10128402709961
4;F;Marta;le;recomendó;a;Jesús;ser;más;afectuoso;con los clientes;4;F;object;grammatical;mismatch;recomendó;masc;ser;Ella le recomendó a él ser más afectuoso con los clientes.;4.0;0.16149139404296875;12.018367767333984
4;G;Daniel;le;recomendó;a;Antonia;ser;más;afectuoso;con los clientes;4;G;object;ungrammatical;match;recomendó;masc;ser;Él le recomendó a ella ser más afectuoso con los clientes.;4.0;2.6025238037109375;15.022842407226562
4;H;Marta;le;recomendó;a;Antonia;ser;más;afectuoso;con los clientes;4;H;object;ungrammatical;mismatch;recomendó;masc;ser;Ella le recomendó a ella ser más afectuoso con los clientes.;4.0;2.5676422119140625;17.18033218383789
5;A;Dolores;le;confirmó;a;Lucía;ser;siempre tan;competitiva;en el trabajo;5;A;subject;grammatical;match;confirmó;fem;ser;Ella le confirmó a ella ser siempre tan competitiva en el trabajo.;1.0;6.371238708496094;36.31309127807617
5;B;Dolores;le;confirmó;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;B;subject;grammatical;mismatch;confirmó;fem;ser;Ella le confirmó a él ser siempre tan competitiva en el trabajo.;1.0;7.8766021728515625;36.252899169921875
5;C;Carlos;le;confirmó;a;Lucía;ser;siempre tan;competitiva;en el trabajo;5;C;subject;ungrammatical;match;confirmó;fem;ser;Él le confirmó a ella ser siempre tan competitiva en el trabajo.;1.0;6.86328125;33.12981414794922
5;D;Carlos;le;confirmó;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;D;subject;ungrammatical;mismatch;confirmó;fem;ser;Él le confirmó a él ser siempre tan competitiva en el trabajo.;1.0;9.864166259765625;40.38139343261719
5;E;Dolores;le;impidió;a;Lucía;ser;siempre tan;competitiva;en el trabajo;5;E;object;grammatical;match;impidió;fem;ser;Ella le impidió a ella ser siempre tan competitiva en el trabajo.;1.0;4.8069305419921875;26.700450897216797
5;F;Carlos;le;impidió;a;Lucía;ser;siempre tan;competitiva;en el trabajo;5;F;object;grammatical;mismatch;impidió;fem;ser;Él le impidió a ella ser siempre tan competitiva en el trabajo.;1.0;5.016445159912109;25.594871520996094
5;G;Dolores;le;impidió;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;G;object;ungrammatical;match;impidió;fem;ser;Ella le impidió a él ser siempre tan competitiva en el trabajo.;1.0;9.904003143310547;33.408992767333984
5;H;Carlos;le;impidió;a;Alejandro;ser;siempre tan;competitiva;en el trabajo;5;H;object;ungrammatical;mismatch;impidió;fem;ser;Él le impidió a él ser siempre tan competitiva en el trabajo.;1.0;9.431968688964844;37.1524772644043
6;A;Miguel;le;desmintió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;A;subject;grammatical;match;desmintió;masc;ser;Él le desmintió a él ser demasiado codicioso con los beneficios.;2.0;0.2255859375;31.530189514160156
6;B;Miguel;le;desmintió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;B;subject;grammatical;mismatch;desmintió;masc;ser;Él le desmintió a ella ser demasiado codicioso con los beneficios.;2.0;0.3262176513671875;26.46103286743164
6;C;Sara;le;desmintió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;C;subject;ungrammatical;match;desmintió;masc;ser;Ella le desmintió a él ser demasiado codicioso con los beneficios.;2.0;0.42670440673828125;27.11713409423828
6;D;Sara;le;desmintió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;D;subject;ungrammatical;mismatch;desmintió;masc;ser;Ella le desmintió a ella ser demasiado codicioso con los beneficios.;2.0;1.117828369140625;32.91551208496094
6;E;Miguel;le;prohibió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;E;object;grammatical;match;prohibió;masc;ser;Él le prohibió a él ser demasiado codicioso con los beneficios.;2.0;0.09053802490234375;33.43184280395508
6;F;Sara;le;prohibió;a;Rafael;ser;demasiado;codicioso;con los beneficios;6;F;object;grammatical;mismatch;prohibió;masc;ser;Ella le prohibió a él ser demasiado codicioso con los beneficios.;2.0;0.12500762939453125;30.980621337890625
6;G;Miguel;le;prohibió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;G;object;ungrammatical;match;prohibió;masc;ser;Él le prohibió a ella ser demasiado codicioso con los beneficios.;2.0;0.303131103515625;30.525989532470703
6;H;Sara;le;prohibió;a;Paula;ser;demasiado;codicioso;con los beneficios;6;H;object;ungrammatical;mismatch;prohibió;masc;ser;Ella le prohibió a ella ser demasiado codicioso con los beneficios.;2.0;0.6694374084472656;35.16470718383789
7;A;Elena;le;juró;a;Pilar;ser;absolutamente;honesta;en la declaración;7;A;subject;grammatical;match;juró;fem;ser;Ella le juró a ella ser absolutamente honesta en la declaración.;2.0;0.02997589111328125;23.417762756347656
7;B;Elena;le;juró;a;Ángel;ser;absolutamente;honesta;en la declaración;7;B;subject;grammatical;mismatch;juró;fem;ser;Ella le juró a él ser absolutamente honesta en la declaración.;2.0;2.4704437255859375;20.628299713134766
7;C;Pedro;le;juró;a;Pilar;ser;absolutamente;honesta;en la declaración;7;C;subject;ungrammatical;match;juró;fem;ser;Él le juró a ella ser absolutamente honesta en la declaración.;2.0;0.35433197021484375;17.97875213623047
7;D;Pedro;le;juró;a;Ángel;ser;absolutamente;honesta;en la declaración;7;D;subject;ungrammatical;mismatch;juró;fem;ser;Él le juró a él ser absolutamente honesta en la declaración.;2.0;4.7410736083984375;29.067745208740234
7;E;Elena;le;exigió;a;Pilar;ser;absolutamente;honesta;en la declaración;7;E;object;grammatical;match;exigió;fem;ser;Ella le exigió a ella ser absolutamente honesta en la declaración.;2.0;0.0891571044921875;24.521942138671875
7;F;Pedro;le;exigió;a;Pilar;ser;absolutamente;honesta;en la declaración;7;F;object;grammatical;mismatch;exigió;fem;ser;Él le exigió a ella ser absolutamente honesta en la declaración.;2.0;0.03664398193359375;21.009510040283203
7;G;Elena;le;exigió;a;Ángel;ser;absolutamente;honesta;en la declaración;7;G;object;ungrammatical;match;exigió;fem;ser;Ella le exigió a él ser absolutamente honesta en la declaración.;2.0;4.909881591796875;27.615093231201172
7;H;Pedro;le;exigió;a;Ángel;ser;absolutamente;honesta;en la declaración;7;H;object;ungrammatical;mismatch;exigió;fem;ser;Él le exigió a él ser absolutamente honesta en la declaración.;2.0;4.6747283935546875;33.01579666137695
8;A;Pablo;le;aseguró;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;A;subject;grammatical;match;aseguró;masc;ser;Él le aseguró a él ser totalmente sincero sobre lo ocurrido.;2.0;0.04103851318359375;25.35610580444336
8;B;Pablo;le;aseguró;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;B;subject;grammatical;mismatch;aseguró;masc;ser;Él le aseguró a ella ser totalmente sincero sobre lo ocurrido.;2.0;2.505096435546875;22.941162109375
8;C;Raquel;le;aseguró;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;C;subject;ungrammatical;match;aseguró;masc;ser;Ella le aseguró a él ser totalmente sincero sobre lo ocurrido.;2.0;2.1339035034179688;21.204437255859375
8;D;Raquel;le;aseguró;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;D;subject;ungrammatical;mismatch;aseguró;masc;ser;Ella le aseguró a ella ser totalmente sincero sobre lo ocurrido.;2.0;5.8733062744140625;31.480545043945312
8;E;Pablo;le;ordenó;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;E;object;grammatical;match;ordenó;masc;ser;Él le ordenó a él ser totalmente sincero sobre lo ocurrido.;2.0;0.040771484375;18.35489273071289
8;F;Raquel;le;ordenó;a;Fernando;ser;totalmente;sincero;sobre lo ocurrido;8;F;object;grammatical;mismatch;ordenó;masc;ser;Ella le ordenó a él ser totalmente sincero sobre lo ocurrido.;2.0;0.2837371826171875;14.784244537353516
8;G;Pablo;le;ordenó;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;G;object;ungrammatical;match;ordenó;masc;ser;Él le ordenó a ella ser totalmente sincero sobre lo ocurrido.;2.0;4.074729919433594;19.24582290649414
8;H;Raquel;le;ordenó;a;Manuela;ser;totalmente;sincero;sobre lo ocurrido;8;H;object;ungrammatical;mismatch;ordenó;masc;ser;Ella le ordenó a ella ser totalmente sincero sobre lo ocurrido.;2.0;5.078224182128906;26.891693115234375
9;A;Mercedes;le;confesó;a;Juana;ser;un poco;despreocupada;con el papeleo;9;A;subject;grammatical;match;confesó;fem;ser;Ella le confesó a ella ser un poco despreocupada con el papeleo.;3.0;0.0283203125;21.236312866210938
9;B;Mercedes;le;confesó;a;Luis;ser;un poco;despreocupada;con el papeleo;9;B;subject;grammatical;mismatch;confesó;fem;ser;Ella le confesó a él ser un poco despreocupada con el papeleo.;3.0;0.12805938720703125;18.080669403076172
9;C;Sergio;le;confesó;a;Juana;ser;un poco;despreocupada;con el papeleo;9;C;subject;ungrammatical;match;confesó;fem;ser;Él le confesó a ella ser un poco despreocupada con el papeleo.;3.0;1.56146240234375;18.9495849609375
9;D;Sergio;le;confesó;a;Luis;ser;un poco;despreocupada;con el papeleo;9;D;subject;ungrammatical;mismatch;confesó;fem;ser;Él le confesó a él ser un poco despreocupada con el papeleo.;3.0;4.9701690673828125;30.976158142089844
9;E;Mercedes;le;permitió;a;Juana;ser;un poco;despreocupada;con el papeleo;9;E;object;grammatical;match;permitió;fem;ser;Ella le permitió a ella ser un poco despreocupada con el papeleo.;3.0;0.07440948486328125;20.613662719726562
9;F;Sergio;le;permitió;a;Juana;ser;un poco;despreocupada;con el papeleo;9;F;object;grammatical;mismatch;permitió;fem;ser;Él le permitió a ella ser un poco despreocupada con el papeleo.;3.0;0.2235260009765625;19.472301483154297
9;G;Mercedes;le;permitió;a;Luis;ser;un poco;despreocupada;con el papeleo;9;G;object;ungrammatical;match;permitió;fem;ser;Ella le permitió a él ser un poco despreocupada con el papeleo.;3.0;2.8348388671875;23.503353118896484
9;H;Sergio;le;permitió;a;Luis;ser;un poco;despreocupada;con el papeleo;9;H;object;ungrammatical;mismatch;permitió;fem;ser;Él le permitió a él ser un poco despreocupada con el papeleo.;3.0;5.0802154541015625;31.488719940185547
10;A;Jorge;le;expresó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;A;subject;grammatical;match;expresó;masc;ser;Él le expresó a él ser muy comprensivo con las circunstancias.;3.0;0.05367279052734375;25.756580352783203
10;B;Jorge;le;expresó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;B;subject;grammatical;mismatch;expresó;masc;ser;Él le expresó a ella ser muy comprensivo con las circunstancias.;3.0;0.1081695556640625;23.416519165039062
10;C;Teresa;le;expresó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;C;subject;ungrammatical;match;expresó;masc;ser;Ella le expresó a él ser muy comprensivo con las circunstancias.;3.0;0.17917633056640625;22.490135192871094
10;D;Teresa;le;expresó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;D;subject;ungrammatical;mismatch;expresó;masc;ser;Ella le expresó a ella ser muy comprensivo con las circunstancias.;3.0;0.6489791870117188;27.669998168945312
10;E;Jorge;le;encargó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;E;object;grammatical;match;encargó;masc;ser;Él le encargó a él ser muy comprensivo con las circunstancias.;3.0;0.0710906982421875;19.86288070678711
10;F;Teresa;le;encargó;a;Alberto;ser;muy;comprensivo;con las circunstancias;10;F;object;grammatical;mismatch;encargó;masc;ser;Ella le encargó a él ser muy comprensivo con las circunstancias.;3.0;0.0599365234375;15.86355209350586
10;G;Jorge;le;encargó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;G;object;ungrammatical;match;encargó;masc;ser;Él le encargó a ella ser muy comprensivo con las circunstancias.;3.0;0.21889495849609375;16.96306610107422
10;H;Teresa;le;encargó;a;Beatriz;ser;muy;comprensivo;con las circunstancias;10;H;object;ungrammatical;mismatch;encargó;masc;ser;Ella le encargó a ella ser muy comprensivo con las circunstancias.;3.0;0.4355316162109375;20.402088165283203
11;A;Nuria;le;declaró;a;Julia;ser;más;productiva;a última hora;11;A;subject;grammatical;match;declaró;fem;ser;Ella le declaró a ella ser más productiva a última hora.;2.0;0.0213623046875;26.74038314819336
11;B;Nuria;le;declaró;a;Diego;ser;más;productiva;a última hora;11;B;subject;grammatical;mismatch;declaró;fem;ser;Ella le declaró a él ser más productiva a última hora.;2.0;0.22626495361328125;23.079917907714844
11;C;Álvaro;le;declaró;a;Julia;ser;más;productiva;a última hora;11;C;subject;ungrammatical;match;declaró;fem;ser;Él le declaró a ella ser más productiva a última hora.;2.0;1.4287185668945312;23.604232788085938
11;D;Álvaro;le;declaró;a;Diego;ser;más;productiva;a última hora;11;D;subject;ungrammatical;mismatch;declaró;fem;ser;Él le declaró a él ser más productiva a última hora.;2.0;7.064666748046875;39.18572235107422
11;E;Nuria;le;mandó;a;Julia;ser;más;productiva;a última hora;11;E;object;grammatical;match;mandó;fem;ser;Ella le mandó a ella ser más productiva a última hora.;2.0;0.02826690673828125;22.28765106201172
11;F;Álvaro;le;mandó;a;Julia;ser;más;productiva;a última hora;11;F;object;grammatical;mismatch;mandó;fem;ser;Él le mandó a ella ser más productiva a última hora.;2.0;0.026580810546875;18.519309997558594
11;G;Nuria;le;mandó;a;Diego;ser;más;productiva;a última hora;11;G;object;ungrammatical;match;mandó;fem;ser;Ella le mandó a él ser más productiva a última hora.;2.0;4.4360504150390625;25.137218475341797
11;H;Álvaro;le;mandó;a;Diego;ser;más;productiva;a última hora;11;H;object;ungrammatical;mismatch;mandó;fem;ser;Él le mandó a él ser más productiva a última hora.;2.0;4.7880096435546875;34.095420837402344
12;A;Adrián;le;manifestó;a;Raúl;ser;algo;desconfiado;con los compañeros;12;A;subject;grammatical;match;manifestó;masc;ser;Él le manifestó a él ser algo desconfiado con los compañeros.;2.0;0.00412750244140625;28.018253326416016
12;B;Adrián;le;manifestó;a;Irene;ser;algo;desconfiado;con los compañeros;12;B;subject;grammatical;mismatch;manifestó;masc;ser;Él le manifestó a ella ser algo desconfiado con los compañeros.;2.0;1.2186126708984375;28.343059539794922
12;C;Silvia;le;manifestó;a;Raúl;ser;algo;desconfiado;con los compañeros;12;C;subject;ungrammatical;match;manifestó;masc;ser;Ella le manifestó a él ser algo desconfiado con los compañeros.;2.0;0.6610794067382812;26.127887725830078
12;D;Silvia;le;manifestó;a;Irene;ser;algo;desconfiado;con los compañeros;12;D;subject;ungrammatical;mismatch;manifestó;masc;ser;Ella le manifestó a ella ser algo desconfiado con los compañeros.;2.0;4.842903137207031;35.26603698730469
12;E;Adrián;le;consintió;a;Raúl;ser;algo;desconfiado;con los compañeros;12;E;object;grammatical;match;consintió;masc;ser;Él le consintió a él ser algo desconfiado con los compañeros.;2.0;0.0107269287109375;28.60190200805664
12;F;Silvia;le;consintió;a;Raúl;ser;algo;desconfiado;con los compañeros;12;F;object;grammatical;mismatch;consintió;masc;ser;Ella le consintió a él ser algo desconfiado con los compañeros.;2.0;0.04367828369140625;26.3487548828125
12;G;Adrián;le;consintió;a;Irene;ser;algo;desconfiado;con los compañeros;12;G;object;ungrammatical;match;consintió;masc;ser;Él le consintió a ella ser algo desconfiado con los compañeros.;2.0;2.1989593505859375;30.276123046875
12;H;Silvia;le;consintió;a;Irene;ser;algo;desconfiado;con los compañeros;12;H;object;ungrammatical;mismatch;consintió;masc;ser;Ella le consintió a ella ser algo desconfiado con los compañeros.;2.0;4.513450622558594;35.081966400146484
13;A;Enrique;le;prometió;a;Iván;estar;mucho más;espabilado;antes de conducir;13;A;subject;grammatical;match;prometió;masc;estar;Él le prometió a él estar mucho más espabilado antes de conducir.;3.0;0.9192008972167969;27.68408203125
13;B;Enrique;le;prometió;a;Alba;estar;mucho más;espabilado;antes de conducir;13;B;subject;grammatical;mismatch;prometió;masc;estar;Él le prometió a ella estar mucho más espabilado antes de conducir.;3.0;1.7624359130859375;25.46328353881836
13;C;Patricia;le;prometió;a;Iván;estar;mucho más;espabilado;antes de conducir;13;C;subject;ungrammatical;match;prometió;masc;estar;Ella le prometió a él estar mucho más espabilado antes de conducir.;3.0;1.0957260131835938;23.664722442626953
13;D;Patricia;le;prometió;a;Alba;estar;mucho más;espabilado;antes de conducir;13;D;subject;ungrammatical;mismatch;prometió;masc;estar;Ella le prometió a ella estar mucho más espabilado antes de conducir.;3.0;4.06683349609375;34.72273635864258
13;E;Enrique;le;aconsejó;a;Iván;estar;mucho más;espabilado;antes de conducir;13;E;object;grammatical;match;aconsejó;masc;estar;Él le aconsejó a él estar mucho más espabilado antes de conducir.;3.0;0.7392959594726562;21.612060546875
13;F;Patricia;le;aconsejó;a;Iván;estar;mucho más;espabilado;antes de conducir;13;F;object;grammatical;mismatch;aconsejó;masc;estar;Ella le aconsejó a él estar mucho más espabilado antes de conducir.;3.0;0.7781982421875;18.869163513183594
13;G;Enrique;le;aconsejó;a;Alba;estar;mucho más;espabilado;antes de conducir;13;G;object;ungrammatical;match;aconsejó;masc;estar;Él le aconsejó a ella estar mucho más espabilado antes de conducir.;3.0;2.7460861206054688;23.489803314208984
13;H;Patricia;le;aconsejó;a;Alba;estar;mucho más;espabilado;antes de conducir;13;H;object;ungrammatical;mismatch;aconsejó;masc;estar;Ella le aconsejó a ella estar mucho más espabilado antes de conducir.;3.0;1.9160079956054688;27.008777618408203
14;A;Rosa;le;reconoció;a;Andrea;estar;muy;confundida;por los cambios;14;A;subject;grammatical;match;reconoció;fem;estar;Ella le reconoció a ella estar muy confundida por los cambios.;3.0;0.0333709716796875;17.714073181152344
14;B;Rosa;le;reconoció;a;Rubén;estar;muy;confundida;por los cambios;14;B;subject;grammatical;mismatch;reconoció;fem;estar;Ella le reconoció a él estar muy confundida por los cambios.;3.0;0.3485565185546875;13.444786071777344
14;C;Ramón;le;reconoció;a;Andrea;estar;muy;confundida;por los cambios;14;C;subject;ungrammatical;match;reconoció;fem;estar;Él le reconoció a ella estar muy confundida por los cambios.;3.0;0.9647140502929688;15.547466278076172
14;D;Ramón;le;reconoció;a;Rubén;estar;muy;confundida;por los cambios;14;D;subject;ungrammatical;mismatch;reconoció;fem;estar;Él le reconoció a él estar muy confundida por los cambios.;3.0;5.071319580078125;26.147075653076172
14;E;Rosa;le;recriminó;a;Andrea;estar;muy;confundida;por los cambios;14;E;object;grammatical;match;recriminó;fem;estar;Ella le recriminó a ella estar muy confundida por los cambios.;3.0;0.0504302978515625;22.58045196533203
14;F;Ramón;le;recriminó;a;Andrea;estar;muy;confundida;por los cambios;14;F;object;grammatical;mismatch;recriminó;fem;estar;Él le recriminó a ella estar muy confundida por los cambios.;3.0;0.2814483642578125;18.711410522460938
14;G;Rosa;le;recriminó;a;Rubén;estar;muy;confundida;por los cambios;14;G;object;ungrammatical;match;recriminó;fem;estar;Ella le recriminó a él estar muy confundida por los cambios.;3.0;1.8146514892578125;19.704448699951172
14;H;Ramón;le;recriminó;a;Rubén;estar;muy;confundida;por los cambios;14;H;object;ungrammatical;mismatch;recriminó;fem;estar;Él le recriminó a él estar muy confundida por los cambios.;3.0;4.740966796875;29.88985824584961
15;A;Vicente;le;reveló;a;Óscar;estar;muy;inquieto;por el juicio;15;A;subject;grammatical;match;reveló;masc;estar;Él le reveló a él estar muy inquieto por el juicio.;2.0;0.09099578857421875;21.50885009765625
15;B;Vicente;le;reveló;a;Mónica;estar;muy;inquieto;por el juicio;15;B;subject;grammatical;mismatch;reveló;masc;estar;Él le reveló a ella estar muy inquieto por el juicio.;2.0;0.364044189453125;18.811386108398438
15;C;Rocío;le;reveló;a;Óscar;estar;muy;inquieto;por el juicio;15;C;subject;ungrammatical;match;reveló;masc;estar;Ella le reveló a él estar muy inquieto por el juicio.;2.0;2.5980148315429688;22.44609832763672
15;D;Rocío;le;reveló;a;Mónica;estar;muy;inquieto;por el juicio;15;D;subject;ungrammatical;mismatch;reveló;masc;estar;Ella le reveló a ella estar muy inquieto por el juicio.;2.0;4.062919616699219;31.084064483642578
15;E;Vicente;le;reprochó;a;Óscar;estar;muy;inquieto;por el juicio;15;E;object;grammatical;match;reprochó;masc;estar;Él le reprochó a él estar muy inquieto por el juicio.;2.0;0.08748626708984375;20.487167358398438
15;F;Rocío;le;reprochó;a;Óscar;estar;muy;inquieto;por el juicio;15;F;object;grammatical;mismatch;reprochó;masc;estar;Ella le reprochó a él estar muy inquieto por el juicio.;2.0;1.3164215087890625;19.713825225830078
15;G;Vicente;le;reprochó;a;Mónica;estar;muy;inquieto;por el juicio;15;G;object;ungrammatical;match;reprochó;masc;estar;Él le reprochó a ella estar muy inquieto por el juicio.;2.0;0.903533935546875;18.599224090576172
15;H;Rocío;le;reprochó;a;Mónica;estar;muy;inquieto;por el juicio;15;H;object;ungrammatical;mismatch;reprochó;masc;estar;Ella le reprochó a ella estar muy inquieto por el juicio.;2.0;3.8658828735351562;28.22948455810547
